auction_brand,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,Monaco (Coys),356-1500 S Coupé LHD (52202),Coys,47 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,10945,1993
ALPINE,Knokke le Zoute,A 110 “Première édition” berlinette n°1,Bonhams,80 500 €,OR+,V,A 610 Turbo Magny-Cours,10945,1993
ALPINE,Paris,A 110 Première Edition,Artcurial Motorcars,73 900 €,EX,V,A 610 Turbo Magny-Cours,10945,1993
ALPINE,Biarritz,A 610 Turbo Magny-Cours,Côte Basque Enchères / SCP Lelièvre,16 400 €,OR-,V,A 610 Turbo Magny-Cours,10945,1993
,,,,,,,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Hershey,"Replica 356 Vintage Speedsters, base VW",RM Sotheby's,24 670 €,OR+,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Knokke le Zoute,356-1600 Speedster,Bonhams,345 000 €,REST,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Scottsdale,356-1500 Speedster,Gooding & Co,170 960 €,OR-,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Scottsdale,356-1500 Speedster Reutter,Bonhams,179 740 €,REST,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Phoenix,356-1500 Speedster Reutter,RM Sotheby's,287 180 €,REST,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Pebble Beach,356-1500 Speedster,Gooding & Co,299 310 €,OR,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Goodwood,356-1500 Speedster hard-top,Bonhams,345 530 €,REST,V,A 610 Turbo Magny-Cours,5678,1993
PORSCHE,Londres,356-1300 S cabriolet,RM Auctions / Sotheby's,82 500 €,REST,V,A 610 Turbo Magny-Cours,5678,1993
,,,,,,,A 610 Turbo Magny-Cours,5677,1993
PORSCHE,Scottsdale,356-1500 S cabriolet,Gooding & Co,305 930 €,REST,V,A 610 Turbo Magny-Cours,5677,1993
PORSCHE,Phoenix,356-1500 cabriolet Reutter,RM Sotheby's,210 460 €,REST,V,A 610 Turbo Magny-Cours,5677,1993
PORSCHE,Phoenix,356-1500 cabriolet Reutter,RM Sotheby's,228 760 €,REST,V,A 610 Turbo Magny-Cours,5677,1993
PORSCHE,Scottsdale,356-1500 cabriolet,Worldwide Auctioneers,258 580 €,REST,V,A 610 Turbo Magny-Cours,5677,1993
PORSCHE,Paris,356-1500 coupé Reutter,Artcurial Motorcars,148 920 €,REST+,V,A 610 Turbo Magny-Cours,5677,1993
,,,,,,,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Amelia Island,356-1500 Super coupé Reutter,Gooding & Co,71 500 €,OR-,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Phoenix,356-1500 coupé Reutter,RM Sotheby's,183 010 €,REST,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Monterey,356-1500 coupé,RM Sotheby's,865 180 €,REST,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Carmel,356-1500 coupé Reutter,Bonhams,245 490 €,REST,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Goodwood,"356 coupé ex-USA, moteur 1600",Bonhams,164 710 €,REST/TR,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Paris,356-1500 Continental coupé,Bonhams,296 130 €,REST,V,A 610 Turbo Magny-Cours,12068,1993
PORSCHE,Paris,356 1500 S coupé,SVV Coutau-Bégarie / Coys,283 000 €,REST+,V,A 610 Turbo Magny-Cours,12068,1993
,,,,,,,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Amelia Island,356-1500 Super coupé Reutter,Gooding & Co,71 500 €,OR-,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Phoenix,356-1500 coupé Reutter,RM Sotheby's,183 010 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Monterey,356-1500 coupé,RM Sotheby's,865 180 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Carmel,356-1500 coupé Reutter,Bonhams,245 490 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Goodwood,"356 coupé ex-USA, moteur 1600",Bonhams,164 710 €,REST/TR,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356-1500 Continental coupé,Bonhams,296 130 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356 1500 S coupé,SVV Coutau-Bégarie / Coys,283 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Amelia Island,356-1500 Super coupé Reutter,Gooding & Co,71 500 €,OR-,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Phoenix,356-1500 coupé Reutter,RM Sotheby's,183 010 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Monterey,356-1500 coupé,RM Sotheby's,865 180 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Carmel,356-1500 coupé Reutter,Bonhams,245 490 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Goodwood,"356 coupé ex-USA, moteur 1600",Bonhams,164 710 €,REST/TR,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356-1500 Continental coupé,Bonhams,296 130 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356 1500 S coupé,SVV Coutau-Bégarie / Coys,283 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Amelia Island,356-1500 Super coupé Reutter,Gooding & Co,71 500 €,OR-,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Phoenix,356-1500 coupé Reutter,RM Sotheby's,183 010 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Monterey,356-1500 coupé,RM Sotheby's,865 180 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Carmel,356-1500 coupé Reutter,Bonhams,245 490 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Goodwood,"356 coupé ex-USA, moteur 1600",Bonhams,164 710 €,REST/TR,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356-1500 Continental coupé,Bonhams,296 130 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356 1500 S coupé,SVV Coutau-Bégarie / Coys,283 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,5675,1993
PORSCHE,Paris,356 1300 cabriolet,SVV Coutau-Bégarie / Coys,260 000 €,REST+,V,A 610 Turbo Magny-Cours,5675,1993
PORSCHE,Carmel,356 1500 cabriolet Continental ,Bonhams,265 870 €,REST,V,A 610 Turbo Magny-Cours,5675,1993
,,,,,,,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Tarbes,"356 coupé Reutter, moteur 1600 + lot pièces",SVV Henri Adam / M. Bonoron,58 080 €,SEP/INC,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Paris,356-1300 coupé,Artcurial,894 000 €,REST,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Londres,356 1500 coupé Reutter,RM Sotheby's,222 001 €,REST,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Amelia Island,718 RSK Spyder,Gooding & Co,2 376 000 €,REST+,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Paris,356 coupé 1500 (51020),Bonhams,149 500 €,REST,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Paris,356 coupé 1500 (51951),Artcurial Motorcars,152 822 €,REST+,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Paris,"356 coupé Reutter toit ouvrant, moteur 912 (50599)",Artcurial Motorcars,108 299 €,REST+/TR,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Paris,356-1300 coupé,Artcurial,37 000 €,REST+,V,A 610 Turbo Magny-Cours,5674,1993
PORSCHE,Fontainebleau,"356 ""pré-A"" coupé 1500 (52140)",Jean-Pierre Osenat,33 500 €,REST,V,A 610 Turbo Magny-Cours,5674,1993
,,,,,,,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Tarbes,"356 coupé Reutter, moteur 1600 + lot pièces",SVV Henri Adam / M. Bonoron,58 080 €,SEP/INC,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356-1300 coupé,Artcurial,894 000 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Londres,356 1500 coupé Reutter,RM Sotheby's,222 001 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Amelia Island,718 RSK Spyder,Gooding & Co,2 376 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356 coupé 1500 (51020),Bonhams,149 500 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356 coupé 1500 (51951),Artcurial Motorcars,152 822 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,"356 coupé Reutter toit ouvrant, moteur 912 (50599)",Artcurial Motorcars,108 299 €,REST+/TR,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Paris,356-1300 coupé,Artcurial,37 000 €,REST+,V,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Fontainebleau,"356 ""pré-A"" coupé 1500 (52140)",Jean-Pierre Osenat,33 500 €,REST,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,5673,1993
PORSCHE,Scottsdale,356 cabriolet moteur 1600 Super,Bonhams,210 450 €,REST/TR,V,A 610 Turbo Magny-Cours,5673,1993
,,,,,,,A 610 Turbo Magny-Cours,2&idCote,1993
PORSCHE,Scottsdale,356 cabriolet moteur 1600 Super,Bonhams,210 450 €,REST/TR,V,A 610 Turbo Magny-Cours,2&idCote,1993
,,,,,,,A 610 Turbo Magny-Cours,5672,1993
PORSCHE,Paris,356-1100 coupé Reutter (5310),Bonhams,805 000 €,REST+,V,A 610 Turbo Magny-Cours,5672,1993
PORSCHE,Milan,356-1100 coupé,RM Sotheby's,133 280 €,REC,V,A 610 Turbo Magny-Cours,5672,1993
PORSCHE,Goodwood,"RS-61 Spyder course ex-Stirling Moss, Bob Holbert",Bonhams,2 689 480 €,REST,V,A 610 Turbo Magny-Cours,5672,1993
PORSCHE,Amelia Island,907 Longtail sport proto,Gooding & Co,2 613 000 €,REST/EX,V,A 610 Turbo Magny-Cours,5672,1993
PORSCHE,Phoenix (Arizona),718 RS 61 Spyder,RM Auctions,2 035 000 €,REST+,V,A 610 Turbo Magny-Cours,5672,1993
,,,,,,,A 610 Turbo Magny-Cours,11456,1993
PORSCHE,New York,918 Weissar Spyder hybride,RM Sotheby,1 467 000 €,OR+,V,A 610 Turbo Magny-Cours,11456,1993
PORSCHE,Monterey,908-03 barquette ex-Hans Herrmann/Richard Attwood,RM Sotheby's,3 039 820 €,REST,V,A 610 Turbo Magny-Cours,11456,1993
PORSCHE,Monterey,918 Spyder,RM Sotheby's,1 566 250 €,OR+,V,A 610 Turbo Magny-Cours,11456,1993
,,,,,,,,,
,,,,,,,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Chantilly,DB 2 Vantage cabriolet,Bonhams,402 500 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Newport Pagnell,DB 2 cabriolet RHD,Bonhams,212 770 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Amelia Island,DB 2 Vantage cabriolet LHD,RM Sotheby's,324 840 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Milan,DB 2 cabriolet LHD,RM Sotheby's,504 000 €,REC,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Londres,DB 2 Vantage cabriolet,RM Auctions,272 541 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Pebble Beach,DB 3S barquette,Gooding & Co,4 125 000 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Le Mans,DB 2 cabriolet LHD (LML/50/384),Artcurial Motorcars,435 080 €,OR+,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Newport Pagnell,DB 2 cabriolet,Bonhams,208 030 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Pebble Beach,DB 2 Vantage cabriolet,Gooding & Co.,255 750 €,OR,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Newport Pagnell,DB 2 Vantage cabriolet Graber RHD (LML50/97),Bonhams,334 483 €,EX,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,London,DB 2 Vantage cabriolet,RM Auction,199 510 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,London,DB 2 Vantage cabriolet,RM Auctions,143 930 €,REST,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Cernobbio,DB 2 Spider compétition,RM Auctions,600 000 €,EX,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Newport Pagnell,DB 2 cabriolet RHD (LML50/327),Bonhams,60 000 €,OR,V,356 B S 75 Roadster T 5,394,1959
ASTON MARTIN,Brookline,"DB 2 cabriolet LHD, moteur Vantage (LML50/366)",Bonhams & Butterfields,78 400 €,REST,V,356 B S 75 Roadster T 5,394,1959
,,,,,,,356 B S 75 Roadster T 5,12307,1959
ASTON MARTIN,Londres,DB 2 Vantage Saloon RHD (pré-série),Bonhams,225 740 €,REST,V,356 B S 75 Roadster T 5,12307,1959
ASTON MARTIN,Goodwood,DB 2 Vantage Saloon ex-Salon Londres,Bonhams,142 760 €,REST,V,356 B S 75 Roadster T 5,12307,1959
ASTON MARTIN,Monaco,DB 2 Vantage Saloon RHD,Artcurial Motorcars,107 930 €,OR+,V,356 B S 75 Roadster T 5,12307,1959
,,,,,,,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,goodwood,DB 2 Saloon 3.0 compétition,Bonhams,120 430 €,REST/TR,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Reading,DB 2 Saloon RHD,Bonhams,75 420 €,SEP,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Goodwood,DB 2 Saloon RHD,Bonhams,237 700 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Zürich,DB 2 Vantage Saloon RHD,Oldtimer Galerie Toffen,438 685 €,REST+,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Londres,DB 2 Vantage Saloon,RM Sotheby's,413 381 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Goodwood,DB 2 Saloon,Bonhams,242 480 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Newport Pagnell,DB 2 Saloon,Bonhams,159 960 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Monaco,DB 2 Vantage Saloon LHD,RM Auctions,196 000 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Paris,DB 2 Saloon,RM Auctions/Sotheby's,364 000 €,REST+,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Carmel,DB 2 Competition Saloon (LML/50/44),Bonhams,216 675 €,TR/REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Newport Pagnell,"DB 2 Vantage Saloon RHD immat. France, palmarès",Bonhams,137 679 €,OR+/EX,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Newport Pagnell,"DB 2 Saloon RHD, moteurs Vauxhall + Lagonda 2.6",Bonhams,45 538 €,TR/OR-,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,London,DB 2 Vantage Saloon (coach 2 places),RM Auction,103 740 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Newport PagNell,DB 2 Saloon RHD (LML/50/X5),Bonhams,107 160 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,London,DB 2 Saloon (coach 2 places),RM Auctions,71 980 €,REST,V,356 B S 75 Roadster T 5,393,1959
ASTON MARTIN,Paris,"DB 2 Saloon LHD, moteur 3 litres (LML/50/83)",Bonhams,130 000 €,REST/TR,V,356 B S 75 Roadster T 5,393,1959
,,,,,,,356 B S 75 Roadster T 5,392,1959
ASTON MARTIN,Goodwood,2 litre (DB1) cabriolet,Bonhams,386 400 €,REST,V,356 B S 75 Roadster T 5,392,1959
ASTON MARTIN,Goodwood,"DB 2 Saloon proto usine 4 cyl., Le Mans 1949",Bonhams,821 660 €,SEP/EX,V,356 B S 75 Roadster T 5,392,1959
ASTON MARTIN,Carmel,"2 Litre Sport (DB 1) ex-salon Londres, palmarès",Bonhams,699 130 €,REST/EX,V,356 B S 75 Roadster T 5,392,1959
,,,,,,,356 B S 75 Roadster T 5,391,1959
ASTON MARTIN,Goodwood,15/98 cabriolet-spider Abbott (D8/840/SC),Bonhams,59 160 €,REST+,V,356 B S 75 Roadster T 5,391,1959
,,,,,,,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Phoenix,2 Litre 15/98 Short roadster Abbey,RM Sotheby's,183 010 €,REST,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Goodwood,2 Litre 15/98 tourer,Bonhams,68 770 €,OR-,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Amelia Island,2 Litre 15/98 recarr. roadster ch. court,RM Sotheby's,268 130 €,REST/TR,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Londres,2 Litre 15/98 roadster Abbey,Bonhams,233 100 €,OR+,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,London,2 Litre 15/98 Short roadster,RM Auction,111 970 €,REST,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Genève,"2 Litre 15/98 roadster ""trial"" (C9/864/SO)",The Sportscar Auction Co.,147 200 €,REST,V,356 B S 75 Roadster T 5,7151,1959
ASTON MARTIN,Londres,2 Litre 15/98 Short roadster Abbey (E8/874/SO),Christie's,157 500 €,REST+,V,356 B S 75 Roadster T 5,7151,1959
,,,,,,,356 B S 75 Roadster T 5,390,1959
ASTON MARTIN,Goodwood,2 Litre 15/98 Speed Model roadster,Bonhams,161 103 €,REST+,V,356 B S 75 Roadster T 5,390,1959
ASTON MARTIN,London,2 Litre Brooklands Speed Model,RM Auctions,315 620 €,REST,V,356 B S 75 Roadster T 5,390,1959
,,,,,,,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,Goodwood,1 1/2 Litre Mark 2 Long tourer,Bonhams,154 020 €,REST,V,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,Goodwood,1 1/2 Litre Mark 2 Long tourer (recarrossé),Bonhams,108 520 €,TR/RAR,V,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,Brooklands,1 1/2 Litre Mark II Long Tourer,Historics at Brooklands,114 730 €,REST,V,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,Goodwood,1 1/2 Litre Mark 2 Saloon (K4/513/L),Bonhams,176 000 €,REST+,V,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,London,1 1/2 Litre Mark 2 Long 1 1/2 Litre Mark 2 Long to,RM Auctions,112 000 €,REST/TR,V,356 B S 75 Roadster T 5,389,1959
ASTON MARTIN,Greenwich,1 1/2 Litre Mark 2 Long coach (K4/513/L),Bonhams & Butterfields,94 500 €,REST+,V,356 B S 75 Roadster T 5,389,1959
,,,,,,,356 B S 75 Roadster T 5,7150,1959
ASTON MARTIN,Goodwood,1 1/2 Litre Mark 2 Short roadster,Bonhams,296 240 €,REST,V,356 B S 75 Roadster T 5,7150,1959
ASTON MARTIN,Amelia Island,1 1/2 Litre Mark 2 roadster Bertelli,RM Sotheby,200 500 €,REST,V,356 B S 75 Roadster T 5,7150,1959
,,,,,,,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Monterey,1.5 Litre Mark 2 Ulster compétition,RM Sotheby's,1 847 280 €,REST,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Paris,"1 1/2 Litre Ulster, palmarès au Mans",Bonhams,2 072 880 €,REST,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Goodwood,Mark 2 Ulster 1500 tourer,Bonhams,1 013 820 €,REST,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Goodwood,1.5 Litre Mk 2 cabriolet Bertelli,Bonhams,251 710 €,REST,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Goodwood,1.5 Litre Ulster usine ex-Le Mans,Bonhams,4 112 210 €,REST/EX,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Londres,1.5 Litre Ulster roadster,Bonhams,1 561 930 €,REST,V,356 B S 75 Roadster T 5,388,1959
ASTON MARTIN,Cheltenham,1 1/2 Litre Mark 2 Ulster roadster (A5/543/S),H & H Classic Auctions,96 100 €,REST,V,356 B S 75 Roadster T 5,388,1959
,,,,,,,356 B S 75 Roadster T 5,7149,1959
ASTON MARTIN,Duxford,12/50 Tourer recarrossé (F3/289/L),H & H Classic Auctions,64 500 €,TR/RAR,V,356 B S 75 Roadster T 5,7149,1959
,,,,,,,356 B S 75 Roadster T 5,7147,1959
ASTON MARTIN,Londres,1 1/2 Litre International tourer (S 71),Bonhams,73 700 €,RAR,V,356 B S 75 Roadster T 5,7147,1959
ASTON MARTIN,Goodwood,1 1/2 Litre International roadster (L076),Bonhams,77 000 €,RAR,V,356 B S 75 Roadster T 5,7147,1959
ASTON MARTIN,Londres,1 1/2 Litre International roadster (L 094),Bonhams,88 000 €,REST,V,356 B S 75 Roadster T 5,7147,1959
ASTON MARTIN,Londres,1 1/2 Litre International 2/4 Tourer (S 39),Bonhams,142 500 €,OR+,V,356 B S 75 Roadster T 5,7147,1959
ASTON MARTIN,Maastricht,1 1/2 Litre International roadster (S 16),Coys (Europe),61 000 €,REST,V,356 B S 75 Roadster T 5,7147,1959
,,,,,,,356 B S 75 Roadster T 5,387,1959
ASTON MARTIN,Goodwood,1.5 Litre International ex-usine (assistance Le Mans),Bonhams,176 010 €,OR,V,356 B S 75 Roadster T 5,387,1959
,,,,,,,356 B S 75 Roadster T 5,386,1959
ASTON MARTIN,Goodwood,1 1/2 Litre roadster,Bonhams,222 530 €,REST,V,356 B S 75 Roadster T 5,386,1959
ASTON MARTIN,Beaulieu,1 1/2 Litre Cloverleaf roadster ,Bonhams,77 050 €,REST,V,356 B S 75 Roadster T 5,386,1959
ASTON MARTIN,Monterey,"DBR 1 barquette, vainqueur de 1 000 km Nürburgring",RM Sotheby's,19 174 270 €,REST,V,356 B S 75 Roadster T 5,386,1959
ASTON MARTIN,Goodwood,1.5 Litre roadster (le plus ancien connu),Bonhams,262 950 €,REST,V,356 B S 75 Roadster T 5,386,1959
ASTON MARTIN,Paris,DB Mark III Saloon LHD,Artcurial Motorcars,292 424 €,REST,V,356 B S 75 Roadster T 5,386,1959
,,,,,,,,,
,,,,,,,DB 4 Vantage GT Saloon,,1963
,,,,,,,DB 5 Vantage Saloon,4065,1963
MERCEDES,Londres,Benz Ideal 3 1/2 HP Dos-à-dos,Bonhams,180 000 €,REST,V,DB 5 Vantage Saloon,4065,1963
,,,,,,,DB 5 Vantage Saloon,5692,1963
PORSCHE,Monaco,356 B S 75 Roadster T 5 D'Ieteren,Artcurial Motorcars,143 900 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Scottsdale,356 B S 75 Roadster T 5,Gooding & Co.,147 300 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Phoenix,356 B T5 1600 Super roadster,RM Auctions,211 610 €,REST+,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Le Mans,"356 B Roadster T 5, moteur 912",Artcurial,107 222 €,REST/TR,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Paris,356 B Roadster T 5,Bonhams,97 750 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Monaco,356 B S 75 Roadster T 5,Bonhams,85 000 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Saint Cloud,356 B “60” Roadster T 5 (88023),"Artcurial Briest, Poulain, F. Ta",80 000 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Nuremberg,356 B S 75 Roadster T 5 ex-USA (88136),Coys Europe,54 000 €,REST,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Monaco (Coys),"356 B Roadster T 5 LHD, moteur 912",Coys,54 000 €,REST/TR,V,DB 5 Vantage Saloon,5692,1963
PORSCHE,Monaco (Coys),356 B S 75 Roadster T 5 Drauz LHD (88580),Coys,53 000 €,REST,V,DB 5 Vantage Saloon,5692,1963
,,,,,,,DB 5 Vantage Saloon,8019,1963
PORSCHE,Fontainebleau,"356 B ""60"" cabriolet T 6",Jean-Pierre Osenat,90 543 €,REST,V,DB 5 Vantage Saloon,8019,1963
PORSCHE,Weybridge,356 B S 75 cabriolet T 6 LHD,Bonhams,60 000 €,REST,V,DB 5 Vantage Saloon,8019,1963
PORSCHE,Goodwood,356 B S 75 cabriolet T 6 LHD,Bonhams,55 000 €,REST+,V,DB 5 Vantage Saloon,8019,1963
,,,,,,,DB 5 Vantage Saloon,5691,1963
PORSCHE,Chantilly,356 B S 75 cabriolet T 5 (moteur 100 ch),Bonhams,108 330 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,goodwood,356 B S 75 cabriolet T 5 RHD,Bonhams,160 580 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Knokke le Zoute,356 B S 75 cabriolet T 5,Bonhams,140 300 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Amelia Island,356 B S 75 cabriolet T 5 Reutter,RM Sotheby's,217 800 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Berlin,356 B 1600 Super cabriolet T 5,Auctionata,117 610 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Spa,356 B 1600 Super cabriolet T5,Bonhams,132 250 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Paris,356 B S 75 cabriolet T 5,Artcurial Motorcars,113 179 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Brooklands,"356 B cabriolet T 5 LHD, moteur 912",Historic at Brooklands,45 030 €,REST/TR,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,AmeliA IslAnd,356 B S 75 cabriolet T 6,Gooding & Co,68 660 €,REST,V,DB 5 Vantage Saloon,5691,1963
PORSCHE,Londres,356 B S 75 cabriolet T 5 LHD,RM Auctions / Sotheby's,67 500 €,REST,V,DB 5 Vantage Saloon,5691,1963
,,,,,,,DB 5 Vantage Saloon,2&idCote,1963
PORSCHE,Chantilly,356 B S 75 cabriolet T 5 (moteur 100 ch),Bonhams,108 330 €,REST,V,DB 5 Vantage Saloon,2&idCote,1963
PORSCHE,goodwood,356 B S 75 cabriolet T 5 RHD,Bonhams,160 580 €,REST,V,DB 5 Vantage Saloon,2&idCote,1963
PORSCHE,Knokke le Zoute,356 B S 75 cabriolet T 5,Bonhams,140 300 €,REST,V,DB 5 Vantage Saloon,2&idCote,1963
PORSCHE,Amelia Island,356 B S 75 cabriolet T 5 Reutter,RM Sotheby's,217 800 €,REST,V,DB 5 Vantage Saloon,2&idCote,1963
