auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id
ALFA ROMEO,20180922,BROOKLANDS,Spider 2.0 Quadrifoglio Verde RHD,Brooklands Auctions,7100.0,OR+,V,10940
ALFA ROMEO,20171021,FONTAINEBLEAU,Spider 2.0 Quadrifoglio Verde,Osenat,9000.0,OR,V,10940
ALFA ROMEO,20170508,LA MÉZIÈRE,Spider 2.0 Quadrifoglio Verde,Alcopa auction,16510.0,REST,V,10940
ALFA ROMEO,20160423,TOFFEN,Spider 2.0 Quadrifoglio Verde,Oldtimer Galerie Toffen ,7134.0,OR+,V,10940
ALFA ROMEO,20130907,BEAULIEU,Spider 2.0 QV LHD ex-France,Bonhams,15034.0,OR+,V,10940
ALFA ROMEO,20100324,LEOMINSTER,Spider 2.0 Twin Spark RHD,Brightwells,3580.0,OR+,V,10940
ALFA ROMEO,20060801,KEMPSTON HARDWICK,Spider 2.0 Europa RHD,BCA,4580.0,OR,V,10940
ALFA ROMEO,20060220,BLACKBUSHE,Spider 2.0 QV RHD,BCA,4500.0,OR,V,10940
ALFA ROMEO,20170318,FONTAINEBLEAU,Spider 1.6 FL hard-top,J.P. Osenat,9600.0,OR+,V,12426
ALFA ROMEO,20170206,LA MÉZIÈRE,Spider 1.6 FL,Alcopa auction,7360.0,OR+,V,12426
ALFA ROMEO,20190713,BROOKLANDS,Spider 2000 Veloce RHD,Brooklands Auctions,18720.0,REST,V,159
ALFA ROMEO,20190713,BROOKLANDS,Spider 2000 Veloce RHD,Brooklands Auctions,17660.0,REST,V,159
ALFA ROMEO,20190529,AUBURN,Spider 2000 Veloce,RM Sotheby's,4430.0,OR+,V,159
ALFA ROMEO,20190518,BROOKLANDS,Spider 2000 Veloce RHD,Brooklands Auctions,20390.0,OR+,V,159
ALFA ROMEO,20181124,BROOKLANDS,Spider 2000 Veloce RHD,Brooklands Auctions,18150.0,REST,V,159
ALFA ROMEO,20181124,BROOKLANDS,Spider 2000 Veloce LHD,Brooklands Auctions,11510.0,OR+,V,159
ALFA ROMEO,20180624,MONTASTRUC-LA-CONSEILLÈRE,Spider 2000 Veloce,FEE Machoïr,22800.0,OR,V,159
ALFA ROMEO,20180617,FONTAINEBLEAU,"Spider 2000 Veloce, jantes alu",Osenat,24600.0,OR+,V,159
ALFA ROMEO,20180321,DUXFORD,Spider 2000 Veloce,H & H Classic Auctions,18690.0,OR+,V,159
ALFA ROMEO,20180217,NANTES,Spider 2000 Veloce export USA,François Antonietti Ouest Enchères Publiques,18400.0,REST,V,159
ALFA ROMEO,20171125,BROOKLANDS,Spider 2000 Veloce export USA,Brooklands Auctions,17810.0,OR,V,159
ALFA ROMEO,20171105,PARIS,Spider 2000 Veloce Beauté,Artcurial,19070.0,OR+,V,159
ALFA ROMEO,20170501,OBENHEIM,Spider 2000 Iniezione ex-USA,J.P. Osenat,4440.0,OR-,V,159
ALFA ROMEO,20161125,MILAN,Spider 2000 Veloce,RM Sotheby's,22400.0,OR+,V,159
ALFA ROMEO,20160310,AMELIA ISLAND,Spider 2000 Veloce,Bonhams,17850.0,OR+,V,159
ALFA ROMEO,20151017,BEAUZELLE,Spider 2000,Arnauné & Prim,12950.0,OR,V,159
ALFA ROMEO,20151128,BROOKLANDS,Spider Duetto 1750 Veloce (coda longa) RHD,Brooklands Auctions,28627.0,REST,V,158
ALFA ROMEO,20110326,AVIGNON,"Spider 1750 Veloce ""coda tronca""",Besch,9500.0,OR,V,158
ALFA ROMEO,20100620,FONTAINEBLEAU,"Spider 1750 Veloce ""coda tronca""",J.P. Osenat,8000.0,OR+,V,158
ALFA ROMEO,20090420,LONDRES,"Spider 1750 Veloce ""coda tronca"" RHD",Bonhams,10780.0,REST,V,158
ALFA ROMEO,20071020,SALZBOURG,"Spider 1750 Veloce ex-USA, carbus Weber",Dorotheum,9500.0,OR+/TR,V,158
ALFA ROMEO,20071010,DUXFORD,"Spider 1750 Veloce ""coda tronca"" USA, carbus Weber",H & H Classic Auctions,9000.0,REST/TR,V,158
ALFA ROMEO,20060827,WHITNEY,Spider 1750 Iniezione ex-USA,Coys Auction ,3750.0,OR+,V,158
ALFA ROMEO,20170429,TOFFEN,Spider 1600 Junior,Oldtimer Galerie Toffen ,9690.0,OR,V,157
ALFA ROMEO,20181027,PADOUE,Spider 1300 Junior (coda tronca),Bonhams,16100.0,REST,V,156
ALFA ROMEO,20180408,MONTASTRUC-LA-CONSEILLÈRE,Spider 1300 Junior (coda tronca),FEE Machoïr,15600.0,OR,V,156
ALFA ROMEO,20180120,ROMAGNAT,Spider 1300 Junior,J.P. Osenat,9150.0,OR-,V,156
ALFA ROMEO,20170407,ESVRES SUR INDRE,Spider 1300 Junior (coda tronca),Alcopa auction,11310.0,OR+,V,156
ALFA ROMEO,20190518,BROOKLANDS,Spider 1300 Junior (coda longa) RHD,Brooklands Auctions,38870.0,REST,V,155
ALFA ROMEO,20060916,TOFFEN,"Spider 1300 Junior ""coda longa""",Oldtimer Galerie Toffen ,10730.0,OR+,V,155
ALFA ROMEO,20190602,GREENWICH,Spider 1750 Veloce (coda longa),Bonhams,29080.0,OR,V,154
ALFA ROMEO,20181130,PAMIERS,Spider 1750 Veloce (coda longa),Frédéric Farbos Ariège Enchères,40040.0,REST,V,154
ALFA ROMEO,20140208,PARIS,Spider 1750 Veloce Iniezione USA,Artcurial,34568.0,OR+,V,154
ALFA ROMEO,20060624,WOODSTOCK,Spider 1750 Veloce RHD,Coys Auction ,4200.0,OR,V,154
ALFA ROMEO,20060524,SYON PARK,"Spider 1750 Veloce ""coda longa” LHD, moteur 1600",H & H Classic Auctions,5250.0,REST/TR,V,154
ALFA ROMEO,20190713,BROOKLANDS,Spider 1600 Duetto (coda longa) RHD,Brooklands Auctions,43680.0,REST,V,153
ALFA ROMEO,20180707,BROOKLANDS,Spider 1600 Duetto RHD,Brooklands Auctions,27220.0,REST,V,153
ALFA ROMEO,20180519,BROOKLANDS,Spider 1600 Duetto RHD,Brooklands Auctions,39090.0,REST,V,153
ALFA ROMEO,20180223,COVENTRY,Spider 1600 Duetto LHD,Silverstone Auctions,33240.0,REST+,V,153
ALFA ROMEO,20170902,BEAULIEU,Spider 1600 Duetto (coda longa),Bonhams,50580.0,REST,V,153
ALFA ROMEO,20170309,AMELIA ISLAND,Spider 1600 Duetto (coda longa),Bonhams,34230.0,REST,V,153
ALFA ROMEO,20161125,MILAN,Spider 1600 Duetto,RM Sotheby's,51520.0,OR+,V,153
ALFA ROMEO,20161029,BEAUZELLE,Spider 1600 Duetto,SCP,25530.0,RAR,V,153
ALFA ROMEO,20160903,OXFORD,Spider 1600 Duetto,Silverstone Auctions,30854.0,REST,V,153
ALFA ROMEO,20150206,PARIS,Spider 1600 Duetto ex-USA,Artcurial,54832.0,REST+,V,153
ALFA ROMEO,20140906,BEAULIEU,Spider 1600 Duetto,Bonhams,14370.0,REST,V,153
ALFA ROMEO,20140426,TOFFEN,Spider 1600 Duetto,Oldtimer Galerie Toffen ,3490.0,OR-,V,153
ALFA ROMEO,20140207,PARIS,Spider 1600 Junior,Artcurial,20264.0,OR+,V,153
ALFA ROMEO,20110131,SAINTE-GENEVIÈVE,Spider 1600 Duetto (sans CG),Australe,3700.0,OR-,V,153
ALFA ROMEO,20100323,SANDOWN PARK,"Spider 1600 Duetto ""coda longa"" RHD",Barons Auctions,15400.0,OR+,V,153
ALFA ROMEO,20080421,LONDRES,Spider 1600 Duetto RHD,Bonhams,15120.0,OR+,V,153
ALFA ROMEO,20160205,PARIS,1600 Junior Z,Artcurial,73904.0,OR+,V,164
ALFA ROMEO,20150814,CARMEL,1600 Junior Z coupé,Bonhams,66960.0,OR+,V,164
ALFA ROMEO,20131020,PARIS,1600 Junior Z coupé Zagato,Artcurial,44523.0,OR+,V,164
ALFA ROMEO,20120202,PARIS,"1600 Junior Z coupé, moteur 2000",Bonhams,18400.0,OR/TR,V,164
ALFA ROMEO,20080209,PARIS,1600 Junior Z coupé,Bonhams,14000.0,OR,V,164
ALFA ROMEO,20181117,TURIN,1300 Junior Z,Aste Bolaffi,55200.0,REST,V,163
ALFA ROMEO,20171006,KNOKKE-LE-ZOUTE,1300 Junior Z coupé (tipo 10593),Bonhams,41400.0,REST,V,163
ALFA ROMEO,20160424,MONTASTRUC-LA-CONSEILLÈRE,1300 Junior Z coupé,FEE Machoïr,43200.0,OR+,V,163
ALFA ROMEO,20160312,BROOKLANDS,1300 Junior Z coupé,Brooklands Auctions,40893.0,REST,V,163
ALFA ROMEO,20141116,MONTASTRUC-LA-CONSEILLÈRE,1600 Junior Z coupé préparé,FEE Machoïr,28800.0,OR/TR,V,163
ALFA ROMEO,20120225,COVENTRY,1300 Junior Z coupé (LHD),Silverstone Auctions,13434.0,OR+,V,163
ALFA ROMEO,20111022,BROOKLANDS,1300 Junior Z coupé (tipo 10593),Historics,27780.0,REST,V,163
ALFA ROMEO,20080426,TOFFEN,"1300 Junior Z coupé, jantes alu",Oldtimer Galerie Toffen ,13980.0,OR,V,163
ALFA ROMEO,20061125,TOFFEN,1300 Junior Z coupé,Oldtimer Galerie Toffen ,13000.0,OR,V,163
ALFA ROMEO,20180119,SCOTTSDALE,Giulia GTC cabriolet,Gooding & Co,121470.0,REST,V,152
ALFA ROMEO,20180209,PARIS,Giulia GTC cabriolet,Artcurial,79860.0,REST,V,152
ALFA ROMEO,20110205,PARIS,Giulia GTC cabriolet,Bonhams,40000.0,REST+,V,152
ALFA ROMEO,20100320,SAINTE-GENEVIÈVE,Giulia GTC cabriolet,Australe,12500.0,SEP,V,152
ALFA ROMEO,20090926,REIMS-GUEUX,Giulia GTC cabriolet,Bonhams,40000.0,REST+,V,152
ALFA ROMEO,20090427,PARIS,Giulia GTC cabriolet,Artcurial,27000.0,OR+,V,152
ALFA ROMEO,20080608,GUILDFORD,Giulia GTC cabriolet LHD (755216),H & H Classic Auctions,27000.0,REST,V,152
ALFA ROMEO,20070227,LONDRES,Giulia GTC cabriolet LHD ex-Italie (775590),Coys Auction ,20150.0,REST,V,152
ALFA ROMEO,20060722,NUREMBERG,Giulia GTC cabriolet LHD,Coys Auction ,33000.0,REST+,V,152
ALFA ROMEO,20160612,AUVERS-SUR-OISE,GT 1600 Junior coupé Bertone 4 phares,William Le Calvez,20880.0,REST,V,151
ALFA ROMEO,20150315,FONTAINEBLEAU,"GT 1600 Junior coupé 3e série, moteur 2000 + 1600",J.P. Osenat,17400.0,OR+,V,151
ALFA ROMEO,20150205,PARIS,GT 1600 Junior coupé 3e série,Bonhams,21240.0,OR+,V,151
ALFA ROMEO,20141012,FONTAINEBLEAU,GT 1600 Junior (4 phares),J.P. Osenat,11920.0,OR,V,151
ALFA ROMEO,20101211,NOGENT-LE-ROTROU,GT 1600 Junior coupé,SVV,1550.0,SEP,V,151
ALFA ROMEO,20100306,KIDLINGTON,GT 1600 Junior coupé LHD (4 phares),Bonhams,7700.0,OR+,V,151
ALFA ROMEO,20080426,TOFFEN,GT 1600 Junior coupé (4 phares),Oldtimer Galerie Toffen ,14630.0,REST,V,151
ALFA ROMEO,20190323,FONTAINEBLEAU,GT 1600 Junior coupé,J.P. Osenat,24000.0,OR+,V,150
ALFA ROMEO,20181124,BROOKLANDS,GT 1600 Junior coupé LHD,Brooklands Auctions,14230.0,REST,V,150
ALFA ROMEO,20161125,MILAN,GT 1600 Junior coupé Bertone,RM Sotheby's,41440.0,OR+,V,150
ALFA ROMEO,20150620,LYON,GT 1600 Junior coupé Bertone,Claude Aguttes,24000.0,REST+,V,150
ALFA ROMEO,20080628,SAINT CLOUD,GT 1600 Junior coupé préparé Groupe 1,Artcurial,16000.0,REST/TR,V,150
ALFA ROMEO,20061028,PADOUE,GT 1300 Junior coupé Bertone 2e série,Coys Auction ,5900.0,OR+,V,150
ALFA ROMEO,20140705,LE MANS,"GT 1300 Junior coupé, calandre 1750",Artcurial,13112.0,OR,V,149
ALFA ROMEO,20161126,TOFFEN,"GT 1300 Junior coupé Bertone, jantes Stil'auto",Oldtimer Galerie Toffen ,17211.0,OR,V,148
ALFA ROMEO,20160319,AUVERS-SUR-OISE,"GT 1300 Junior, moteur 1600",William Le Calvez,17400.0,REST-/TR,V,148
ALFA ROMEO,20150614,FONTAINEBLEAU,GT 1300 Junior coupé 2e série,J.P. Osenat,16200.0,OR+,V,148
ALFA ROMEO,20131110,LYON,"GT 1300 Junior Bertone 2e série, jantes alu",J.P. Osenat,14296.0,REST,V,148
ALFA ROMEO,20120707,LE MANS,Giulia 1300 GT Junior coupé Bertone,Artcurial,10722.0,REST-,V,148
ALFA ROMEO,20100323,SANDOWN PARK,"GT 1300 Junior coupé RHD, réplique GTA",Barons Auctions,14850.0,REST/TR,V,148
ALFA ROMEO,20190521,FLORENCE,2000 GTV coupé Bertone,Pandolfi Casa d'Aste,46000.0,OR+,V,146
ALFA ROMEO,20190324,AVIGNON,2000 GTV coupé Bertone,Leclère,26640.0,OR+,V,146
ALFA ROMEO,20181110,LYON,2000 GTV coupé portes papillon,Aguttes,106440.0,TR,V,146
ALFA ROMEO,20180120,FONTAINEBLEAU,"2000 GTV coupé toit ouvrant, clim.",Osenat,24000.0,OR-,V,146
ALFA ROMEO,20171125,BROOKLANDS,2000 GTV coupé Bertone RHD,Brooklands Auctions,26380.0,REST,V,146
ALFA ROMEO,20171028,PADOUE,2000 GTV coupé Bertone,Bonhams,23000.0,REST,V,146
ALFA ROMEO,20171022,REIMS,2000 GTV coupé Bertone,SVV,2500.0,EP,V,146
ALFA ROMEO,20170531,ASCOTT,"2000 coupé RHD, évocation GTAm ",Brooklands Auctions,33130.0,REST/TR,V,146
ALFA ROMEO,20170119,SCOTTSDALE,2000 GTV coupé Bertone,Bonhams,78630.0,REST,V,146
ALFA ROMEO,20161125,MILAN,2000 GTV coupé Bertone,RM Sotheby's,39200.0,OR,V,146
ALFA ROMEO,20161125,MILAN,2000 GTV coupé Bertone,RM Sotheby's,29120.0,OR+,V,146
ALFA ROMEO,20161126,BROOKLANDS,2000 GTV coupé Bertone RHD,Brooklands Auctions,25514.0,REST,V,146
ALFA ROMEO,20161106,LYON,2000 GTV coupé Bertone,J.P. Osenat,36600.0,OR+,V,146
ALFA ROMEO,20161029,BEAUZELLE,2000 GTV coupé Bertone,SCP,24040.0,REST,V,146
ALFA ROMEO,20160709,LE MANS,"2000 GTV coupé Bertone, préparée course",Artcurial,47680.0,REST/TR,V,146
ALFA ROMEO,20160702,LYON,2000 GTV coupé Bertone,Claude Aguttes,38400.0,REST,V,146
ALFA ROMEO,20181021,PARIS,1750 GTV coupé,Leclère,52800.0,REST,V,145
ALFA ROMEO,20170910,CHANTILLY,1750 GTV coupé Bertone,Bonhams,31050.0,REST,V,145
ALFA ROMEO,20170817,PACIFIC GROVE,1750 GTV coupé Bertone modifié injection,Worldwide Auctioneers,42110.0,REST/TR,V,145
ALFA ROMEO,20170702,MONACO,"1750 GTV coupé Bertone, jantes GTA",Artcurial,44370.0,REST,V,145
ALFA ROMEO,20170610,LYON,"1750 GTV coupé, int. cuir, jantes alliage",Claude Aguttes,38400.0,REST+,V,145
ALFA ROMEO,20170610,LYON,"1750 GTV coupé ex-USA, carbus Weber",Claude Aguttes,33720.0,OR+,V,145
ALFA ROMEO,20170531,ASCOTT,1750 GTV coupé Bertone RHD,Brooklands Auctions,28640.0,REST,V,145
ALFA ROMEO,20161125,MILAN,1750 GTV coupé Bertone,RM Sotheby's,47040.0,OR,V,145
ALFA ROMEO,20161125,MILAN,1750 GTV coupé Bertone préparé,RM Sotheby's,35840.0,REST/TR,V,145
ALFA ROMEO,20161030,PARIS,1750 GT Veloce coupé Bertone,Artcurial,46488.0,OR+,V,145
ALFA ROMEO,20150627,CAEN,1750 GTV coupé Bertone,EVE Auction / M. Pagneux,11250.0,OR-,V,145
ALFA ROMEO,20141213,ROYAN,1750 GTV coupé Bertone,SVV,18600.0,OR+,V,145
ALFA ROMEO,20141010,KNOKKE-LE-ZOUTE,1750 GTV coupé,Bonhams,36800.0,REST,V,145
ALFA ROMEO,20140705,LE MANS,"1750 GTV coupé, int. cuir",Artcurial,33376.0,REST+,V,145
ALFA ROMEO,20140208,PARIS,1750 GTV coupé modifié GTAm,Artcurial,170000.0,TR/REST,V,145
ALFA ROMEO,20140208,PARIS,"1750 GTAm Autodelta, palmarès",Artcurial,328992.0,REST+/EX,V,145
ALFA ROMEO,20190206,PARIS,Giulia GTA 1300 Junior coupé (tipo 10559),RM Sotheby's,263750.0,REST,V,144
ALFA ROMEO,20170209,PARIS,Giulia GTA 1300 Junior,Bonhams,225060.0,REST,V,144
ALFA ROMEO,20160819,CARMEL,GTA 1300 Junior coupé préparé,Bonhams,226000.0,TR,V,144
ALFA ROMEO,20150606,BROOKLANDS,Giulia 1300 Junior évocation GTA,Brooklands Auctions,33873.0,REST/TR,V,144
ALFA ROMEO,20140705,LE MANS,GTA 1300 Junior compétition,Artcurial,95360.0,OR,V,144
ALFA ROMEO,20140208,PARIS,GTA 1300 Junior préparée,Artcurial,143040.0,TR/REST+,V,144
ALFA ROMEO,20130712,GOODWOOD,Giulia GTA 1300 Junior coupé ex-Autodelta,Bonhams,169220.0,REST,V,144
ALFA ROMEO,20121008,BRUXELLES,Giulia GTA 1300 Junior coupé (tipo 10559),Pierre Bergé & Associés,94800.0,REST,V,144
ALFA ROMEO,20090518,MONACO,Giulia GTA 1300 Junior coupé (tipo 10559),Bonhams,60000.0,OR/TR,V,144
ALFA ROMEO,20060722,NUREMBERG,"Giulia GTA 1300 préparée, 16 V injection",Coys Auction ,70000.0,TR,V,144
ALFA ROMEO,20060430,CASTLE DONINGTON,Giulia GTA 1300 Junior coupé LHD (776099),Coys Auction ,48000.0,OR+,V,144
ALFA ROMEO,20060114,BIRMINGHAM,Giulia GTA 1300 Junior LHD (776099),Coys Auction ,40500.0,REST,V,144
ALFA ROMEO,20190525,CERNOBBIO,Giulia Sprint GTA 1600 coupé (tipo 10502 A),RM Sotheby's,178250.0,REST,V,143
ALFA ROMEO,20190206,PARIS,Giulia Sprint GTA 1600 coupé (tipo 10502 A),RM Sotheby's,348130.0,REST,V,143
ALFA ROMEO,20180318,GOODWOOD,Giulia Sprint GTA 1600 RHD,Bonhams,206290.0,REST,V,143
ALFA ROMEO,20170527,CERNOBBIO,Giulia Sprint GTA 1600 RHD,RM Sotheby's,252000.0,REST,V,143
ALFA ROMEO,20170318,LYON,Giulia Sprint GTA 1600,Claude Aguttes,320000.0,OR,V,143
ALFA ROMEO,20161125,MILAN,Giulia Sprint GTA 1600 coupé,RM Sotheby's,336000.0,REST,V,143
ALFA ROMEO,20160624,GOODWOOD,Giulia Sprint GTA 1600 coupé RHD,Bonhams,211860.0,REST,V,143
ALFA ROMEO,20160312,AMELIA ISLAND,Giulia Sprint GTA 1600 coupé Stradale,RM Sotheby's,257400.0,REST,V,143
ALFA ROMEO,20160129,SCOTTSDALE,Giulia Sprint GTA 1600 coupé,Gooding & Co,406340.0,REST,V,143
ALFA ROMEO,20160205,PARIS,Giulia GTA coupé,Artcurial,441040.0,OR,V,143
ALFA ROMEO,20151128,BROOKLANDS,Giulia Sprint 2000 évocation GTAm RHD,Brooklands Auctions,51688.0,REST/TR,V,143
ALFA ROMEO,20140627,GOODWOOD,Giulia GTA 1600 coupé,Bonhams,257090.0,REST,V,143
ALFA ROMEO,20140913,GOODWOOD,Giulia GTA 1600 coupé RHD,Bonhams,214180.0,REST,V,143
ALFA ROMEO,20140908,LONDRES,Giulia GTA 1600 coupé,RM Sotheby's,153741.0,REST,V,143
ALFA ROMEO,20140607,ZURICH,Giulia GTA 1600 coupé,Oldtimer Galerie Toffen ,169940.0,REST,V,143
ALFA ROMEO,20140208,PARIS,Giulia Sprint GTA coupé (613311),Artcurial,150192.0,OR,V,143
ALFA ROMEO,20180707,LE MANS,Giulia Sprint GT Veloce ex-USA,Artcurial,52450.0,REST,V,142
ALFA ROMEO,20180119,SCOTTSDALE,Giulia Sprint GT Veloce,Gooding & Co,53990.0,REST,V,142
ALFA ROMEO,20161125,MILAN,Giulia Sprint GT Veloce coupé Bertone,RM Sotheby's,49280.0,OR+,V,142
ALFA ROMEO,20160611,ZURICH,"Giulia Sprint GTV prép. 2 litres, ailes larges",Oldtimer Galerie Toffen ,37159.0,REST/TR,V,142
ALFA ROMEO,20160204,PARIS,Giulia Sprint GT Veloce coupé Bertone,Bonhams,28750.0,REST,V,142
ALFA ROMEO,20140206,PARIS,Giulia Sprint GT Veloce coupé Bertone,Bonhams,46000.0,REST+,V,142
ALFA ROMEO,20100702,GOODWOOD,Giulia Sprint GT Veloce coupé RHD préparé,Bonhams,9350.0,REST/TR,V,142
ALFA ROMEO,20080421,LONDRES,Giulia Sprint GT Veloce coupé RHD,Bonhams,9450.0,OR+,V,142
ALFA ROMEO,20080413,MARSEILLE,Giulia Sprint GT Veloce coupé Bertone,Leclère,16000.0,REST,V,142
ALFA ROMEO,20190302,ASCOTT,Giulia Sprint GT 1600 coupé Bertone RHD,Brooklands Auctions,31230.0,REST,V,141
ALFA ROMEO,20170211,LYON,"Giulia Sprint GT coupé préparé, moteur GTV",SVV,35000.0,REST/TR,V,141
ALFA ROMEO,20161125,MILAN,"Giulia Sprint GT coupé, démonté",RM Sotheby's,17920.0,REC/INC,V,141
ALFA ROMEO,20161110,FAYENCE,Giulia Sprint GT coupé Bertone,J.P. Osenat,1500.0,EP,V,141
ALFA ROMEO,20160821,PEBBLE BEACH,Giulia Sprint GT coupé Bertone,Gooding & Co,49000.0,REST,V,141
ALFA ROMEO,20111016,FONTAINEBLEAU,Giulia Sprint GT 1300 Junior coupé Bertone,J.P. Osenat,7500.0,OR,V,141
ALFA ROMEO,20110619,FONTAINEBLEAU,Giulia Sprint GT coupé Bertone,J.P. Osenat,5800.0,OR-,V,141
ALFA ROMEO,20100709,LE MANS,Giulia Sprint GT 1300 Junior coupé Bertone,Artcurial,6000.0,REST-,V,141
ALFA ROMEO,20100501,MONACO,Giulia Sprint GT coupé Bertone,RM Sotheby's,20000.0,REST/TR,V,141
ALFA ROMEO,20100320,SAINTE-GENEVIÈVE,Giulia Sprint GT coupé Bertone,Australe,12000.0,OR,V,141
ALFA ROMEO,20100306,KIDLINGTON,Giulia Sprint GT coupé Bertone RHD,Bonhams,3960.0,OR-,V,141
ALFA ROMEO,20061119,TOURS,Giulia Sprint GT coupé Bertone,SVV,5900.0,OR+,V,141
ALFA ROMEO,20140208,PARIS,1750 Gran Sport 4 R roadster,Artcurial,56024.0,OR+,V,165
ALFA ROMEO,20060520,MONACO (COYS),1750 Gran Sport 4 R roadster (LHD),Coys Auction ,30000.0,REST,V,165
ALFA ROMEO,20060212,PARIS,Gran Sport 4 R roadster,Artcurial,45000.0,OR+,V,165
ALFA ROMEO,20180511,MONACO,Giulia Spider Veloce,Bonhams,73600.0,REST,V,140
ALFA ROMEO,20180119,SCOTTSDALE,Giulia Spider Veloce,Gooding & Co,85480.0,REST,V,140
ALFA ROMEO,20131130,TOFFEN,Giulia Spider,Oldtimer Galerie Toffen ,51920.0,REST,V,140
ALFA ROMEO,20120202,PARIS,Giulia Spider Veloce,Bonhams,46000.0,REST,V,140
ALFA ROMEO,20190207,PARIS,Giulia 1600 Spider,Bonhams,94300.0,REST+,V,139
ALFA ROMEO,20190208,PARIS,Giulia 1600 Spider (tipo 10123),Artcurial,71520.0,OR,V,139
ALFA ROMEO,20181111,LYON,Giulia 1600 Spider,Osenat,54000.0,REST,V,139
ALFA ROMEO,20180713,GOODWOOD,Giulia 1600 Spider RHD,Bonhams,90290.0,REST+,V,139
ALFA ROMEO,20180617,FONTAINEBLEAU,Giulia 1600 Spider,Osenat,58800.0,REST,V,139
ALFA ROMEO,20180321,DUXFORD,"Giulia 1600 Spider, moteur Veloce",H & H Classic Auctions,50990.0,REST,V,139
ALFA ROMEO,20170910,CHANTILLY,Giulia 1600 Spider (tipo 10123) + hardtop,Bonhams,63250.0,OR+,V,139
ALFA ROMEO,20170604,GREENWICH,Giulia 1600 Spider,Bonhams,60740.0,REST,V,139
ALFA ROMEO,20170326,AVIGNON,Giulia 1600 Spider,Leclère,37500.0,OR,V,139
ALFA ROMEO,20170319,GOODWOOD,Giulia 1600 Spider RHD,Bonhams,50310.0,OR,V,139
ALFA ROMEO,20170309,AMELIA ISLAND,Giulia 1600 Spider,Bonhams,75710.0,REST,V,139
ALFA ROMEO,20161125,MILAN,Giulia 1600 Spider,RM Sotheby's,58240.0,OR-,V,139
ALFA ROMEO,20150626,GOODWOOD,Giulia 1600 Spider RHD,Bonhams,60060.0,OR+,V,139
ALFA ROMEO,20150620,LYON,"Giulia 1600 Spider, hard-top",Claude Aguttes,74400.0,REST+,V,139
ALFA ROMEO,20150313,AMELIA ISLAND,Giulia 1600 Spider,Gooding & Co,73381.0,REST,V,139
ALFA ROMEO,20150115,SCOTTSDALE,Giulia 1600 Spider,Bonhams,84560.0,REST,V,139
ALFA ROMEO,20190117,SCOTTSDALE,Giulietta Spider Veloce ,Bonhams,83490.0,REST,V,138
ALFA ROMEO,20181027,PADOUE,Giulietta Spider Veloce,Bonhams,75900.0,REST,V,138
ALFA ROMEO,20180824,QUAIL LODGE,Giulietta Spider Veloce 750 F,Bonhams,120360.0,REST,V,138
ALFA ROMEO,20171028,PADOUE,Giulietta Spider Veloce (tipo 750 F / 10107) + hard-top,Bonhams,66700.0,REST,V,138
ALFA ROMEO,20170817,PACIFIC GROVE,Giulietta Spider Veloce tipo 750 F ,Worldwide Auctioneers,132890.0,REST,V,138
ALFA ROMEO,20170818,CARMEL,Giulietta Spider Veloce (tipo 750 F),Bonhams,66520.0,REST,V,138
ALFA ROMEO,20170208,PARIS,Giulietta Spider Competizione tipo 750 G,RM Sotheby's,486200.0,REST+,V,138
ALFA ROMEO,20170119,SCOTTSDALE,Giulietta Spider Veloce,Bonhams,164260.0,REST,V,138
ALFA ROMEO,20160821,PEBBLE BEACH,Giulietta Spider Veloce,Gooding & Co,131000.0,REST+,V,138
ALFA ROMEO,20160709,LE MANS,Giulietta Spider Veloce,Artcurial,115620.0,REST,V,138
ALFA ROMEO,20140908,LONDRES,Giulietta Spider Veloce,RM Sotheby's,76871.0,REST,V,138
ALFA ROMEO,20140705,LE MANS,Giulietta Spider Veloce Sebring barquette,Artcurial,232000.0,EX,V,138
ALFA ROMEO,20140208,PARIS,"Giulietta Spider Veloce, boîte 5",Artcurial,56024.0,REST,V,138
ALFA ROMEO,20120202,PARIS,Giulietta Spider Veloce,Bonhams,60950.0,REST+,V,138
ALFA ROMEO,20110311,AMELIA ISLAND,Giulietta Spider Veloce,Gooding & Co,64800.0,REST+,V,138
ALFA ROMEO,20190518,BROOKLANDS,Giulietta Spider,Brooklands Auctions,45090.0,REST,V,137
ALFA ROMEO,20181104,PARIS,"Giulietta Spider, moteur 1600",Artcurial,53640.0,REST/TR,V,137
ALFA ROMEO,20180930,LINAS,Giulietta Spider,Aguttes,85550.0,REST+,V,137
ALFA ROMEO,20180824,PEBBLE BEACH,Giulietta Spider,Gooding & Co,118210.0,REST,V,137
ALFA ROMEO,20180824,QUAIL LODGE,Giulietta Spider,Bonhams,76070.0,REST,V,137
ALFA ROMEO,20180310,AMELIA ISLAND,Giulietta Spider,RM Sotheby's,59240.0,REST,V,137
ALFA ROMEO,20180208,PARIS,Giulietta Spider hard-top,Bonhams,51750.0,OR+,V,137
ALFA ROMEO,20171022,PARIS,Giulietta Spider 1300,Leclère,49000.0,REST,V,137
ALFA ROMEO,20170531,ASCOTT,Giulietta Spider,Brooklands Auctions,67690.0,REST,V,137
ALFA ROMEO,20170521,SPA,Giulietta Spider,Bonhams,73600.0,REST,V,137
