auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
FIAT,05/12/2009,NogeNt-le-Rotrou,850 Sport coupé,SVV Ecklé / M. Pagneux,3 000 €,OR+,V,,,2426,
FIAT,11/07/2008,Goodwood,850 Sport coupé RHD,Bonhams,6 500 €,OR+,V,,,2426,
,,,,,,,,,,2425,
FIAT,19/05/2018,Brooklands,850 coupé,Historics at Brooklands,12 510 €,REST,V,,,2425,
FIAT,23/04/2016,Brazey en Plaine,850 Coupé,HdV Victor Hugo,246 €,EP,V,,,2425,
FIAT,26/07/2006,Buxton,"850 Coupé RHD, roues fil",H & H Classic Auctions,4 800 €,OR+,V,,,2425,
,,,,,,,,,,9136,
FIAT,01/12/2007,Toffen,850 Special coach,Oldtimer Galerie Toffen,3 250 €,REST-,V,,,9136,
,,,,,,,,,,7598,
FIAT,20/07/2014,Uzerche,850 coach (sans CG),Brivenchères (Me Gillardeau),244 €,SEP,V,,,7598,
FIAT,15/09/2007,Toffen,850 coach,Oldtimer Galerie Toffen,2 280 €,OR,V,,,7598,
FIAT,22/07/2007,Uzerche,850 coach,Me Arnaud-Lacroze / M. Saint-Gal,300 €,RET,V,,,7598,
,,,,,,,,,,2423,
FIAT,29/03/2019,Fort Lauderdale,"1500 cabriolet (118 S, OSCA)",RM Sotheby,25 450 €,REST,V,,,2423,
FIAT,07/03/2019,Amelia Island,"1500 S cabriolet (118 S, OSCA)",Bonhams,32 790 €,REST,V,,,2423,
FIAT,05/09/2018,Londres,1500 S cabriolet,RM Sotheby's,30 620 €,REST,V,,,2423,
FIAT,21/04/2018,Toffen,1500 cabriolet,Oldtimer Galerie Toffen,34 070 €,REST,V,,,2423,
FIAT,28/11/2015,Toffen,1500 cabriolet (moteur Osca),Oldtimer Galerie Toffen,29 766 €,REST,V,,,2423,
FIAT,15/08/2015,Pebble Beach,1500 cabriolet (moteur Osca),Gooding & Co.,79 209 €,REST,V,,,2423,
FIAT,25/04/2015,Toffen,1500 cabriolet (moteur Osca),Oldtimer Galerie Toffen,41 906 €,REST,V,,,2423,
FIAT,28/04/2012,Toffen,1500 S cabriolet (moteur OSCA),Oldtimer Galerie Toffen,39 627 €,OR+,V,,,2423,
FIAT,11/05/2012,Monaco,1500 S (Osca) coupé Viotti,Bonhams,34 500 €,REST,V,,,2423,
FIAT,28/11/2009,Toffen,1500 S cabriolet + hard-top,Oldtimer Galerie Toffen,15 930 €,OR+,V,,,2423,
FIAT,03/05/2009,Toffen,1500 S cabriolet,Oldtimer Galerie Toffen,16 600 €,REST,V,,,2423,
FIAT,06/10/2007,Genève,1500 S cabriolet,The Sportscar Auction Co.,18 900 €,OR+,V,,,2423,
,,,,,,,,,,2422,
FIAT,30/06/2018,Wattripont,1500 (118 K) cabriolet,Collin du Bocage,10 200 €,OR-,V,,,2422,
FIAT,19/01/2017,Scottsdale,1500 (118 K) cabriolet,Bonhams,26 900 €,REST,V,,,2422,
FIAT,24/09/2011,Cap d'agde,1500 cabriolet Pininfarina (118 H /118 K),galateau,6 500 €,OR,V,,,2422,
FIAT,25/11/2006,Toffen,1500 cabriolet (118 H),Oldtimer Galerie Toffen,7 150 €,OR-,V,,,2422,
FIAT,16/09/2006,Toffen,1500 cabriolet,Oldtimer Galerie Toffen,6 500 €,OR,V,,,2422,
,,,,,,,,,,2421,
FIAT,13/01/2007,Maastricht,1200 cabriolet + hard-top,Coys Europe,4 500 €,OR+,V,,,2421,
FIAT,18/06/2006,Fontainebleau,1200 cabriolet,Jean-Pierre Osenat,9 000 €,REST,V,,,2421,
FIAT,11/04/2006,Bridgwater,1200 cabriolet LHD ex-USA,BCA Classic & Historic,8 700 €,REST+,V,,,2421,
,,,,,,,,,,2420,
FIAT,29/03/2019,Fort Lauderdale,1200 TV Trasformabile cabriolet,RM Sotheby,28 390 €,REST,V,,,2420,
FIAT,19/01/2018,Scottsdale,1200 Trasformabile,Gooding & Co,46 790 €,REST,V,,,2420,
FIAT,18/01/2018,Scottsdale,1200 Trasformabile cabriolet,Bonhams,40 330 €,REST,V,,,2420,
FIAT,20/01/2017,Scottsdale,1200 Trasformabile,Gooding & Co.,43 460 €,REST,V,,,2420,
FIAT,10/03/2016,Amelia Island,1200 Trasformabile cabriolet,Bonhams,34 720 €,REST,V,,,2420,
FIAT,06/06/2015,Brooklands,1200 cabriolet + hard-top,Historics at Brooklands,27 714 €,OR+,V,,,2420,
FIAT,16/01/2015,Scottsdale,1200 TV Trasformabile cabriolet,Gooding & Co.,70 820 €,REST,V,,,2420,
,,,,,,,,,,2419,
FIAT,10/03/2017,Amelia Island,1100 TV Trasformabile,Gooding & Co.,78 710 €,REST,V,,,2419,
FIAT,08/06/2008,Greenwich,1100 TV Trasformabile cabriolet,Bonhams & Butterfields,23 800 €,REST+,V,,,2419,
,,,,,,,,,,9165,
FIAT,06/02/2014,Paris,1100 T 3 pick-up dépannage,Bonhams,12 880 €,OR+,V,,,9165,
,,,,,,,,,,9156,
FIAT,25/06/2006,Nogent le Rotrou,1100 (103 E) berline (CG coll.),SVV Ecklé / M. Pagneux,2 700 €,OR+,V,,,9156,
,,,,,,,,,,2417,
FIAT,05/10/2018,Knokke le Zoute,"1100 TV berline, ex-Mille Miglia",Bonhams,150 650 €,REST,V,,,2417,
FIAT,26/04/2014,Toffen,1100 S cabriolet Lingotto ex-Salon de Genève,Oldtimer Galerie Toffen,51 250 €,REST+,V,,,2417,
FIAT,16/08/2013,Carmel,1100 TV Stanguellini berlinette Bertone,Bonhams,124 669 €,EX,V,,,2417,
FIAT,18/09/2010,Toffen,1100 TV berline,Oldtimer Galerie,6 818 €,OR+,V,,,2417,
,,,,,,,,,,2416,
FIAT,13/05/2017,Echarcon,1100 (103) berline,AuctionArt (Rémy Le Fur) / M. Bonoron,250 €,SEP,V,,,2416,
FIAT,07/02/2013,Paris,1100 Lusso Spiaggia Farris,Bonhams,40 250 €,REST,V,,,2416,
FIAT,28/11/2009,Toffen,Nuova 1100 (Tipo 103) berline,Oldtimer Galerie Toffen,3 250 €,OR+,V,,,2416,
,,,,,,,,,,8607,
FIAT,10/07/2015,Chaveignes,1500 C berline (sans CG),HdV de Chinon (Me Herbelin) / M. Souchaud,600 €,SEP,V,,,8607,
FIAT,15/09/2007,Toffen,1500 C berline,Oldtimer Galerie Toffen,2 600 €,OR,V,,,8607,
,,,,,,,,,,2413,
FIAT,18/09/2010,Toffen,1300 berline,Oldtimer Galerie,6 818 €,OR+,V,,,2413,
FIAT,19/09/2009,Kaufdorf,1300 berline,Oldtimer Galerie Toffen,630 €,SEP,V,,,2413,
,,,,,,,,,,2411,
FIAT,28/04/2012,Toffen,2300 berline,Oldtimer Galerie Toffen,12 587 €,OR+,V,,,2411,
FIAT,28/11/2009,Toffen,2300 Lusso berline,Oldtimer Galerie Toffen,9 750 €,OR+,V,,,2411,
,,,,,,,,,,2409,
FIAT,03/05/2015,Montastruc,1800 berline,Stanislas Machoïr,1 200 €,OR,V,,,2409,
FIAT,18/09/2010,Toffen,1800/1800 B berline,Oldtimer Galerie,4 167 €,OR,V,,,2409,
,,,,,,,,,,2408,
FIAT,14/05/2016,Monaco,Campagnola 1110 A (1900) bâchée,RM Sotheby's,12 320 €,OR+,V,,,2408,
,,,,,,,,,,2407,
FIAT,11/02/2006,Paris,"1900 berline ""Kon Tiki"", 1ère Alger - Le Cap",Christie's France,42 000 €,EX,V,,,2407,
,,,,,,,,,,2406,
FIAT,03/05/2015,Montastruc,1400 A berline (moteur démonté),Stanislas Machoïr,1 920 €,OR-,V,,,2406,
,,,,,,,,,,11030,
FIAT,25/05/2019,Cernobbio,8V berlinette Zagato,RM Sotheby's,1 771 250 €,REST,V,,,11030,
FIAT,08/09/2018,Goodwood,642 transporteur Bartoletti ex-Maserati/Scarab/Shelby,Bonhams,450 800 €,REST/EX,V,,,11030,
FIAT,18/08/2017,Pebble Beach,8V berlinette Zagato,Gooding & Co,1 262 700 €,REST,V,,,11030,
FIAT,10/03/2017,Amelia Island,8V Supersonic Ghia,RM Sotheby's,1 289 060 €,REST+/EX,V,,,11030,
,,,,,,,,,,7587,
FIAT,14/08/2015,Carmel,8V berlinette Supersonic ex-Lou Fageol,Bonhams,1 624 740 €,REST+,V,,,7587,
FIAT,23/05/2015,Cernobbio,8V cabriolet Vignale,RM Sotheby's,1 120 000 €,REST,V,,,7587,
FIAT,17/01/2014,Phoenix (Arizona),8V coupé Ghia,RM Auctions,700 040 €,REST+,V,,,7587,
FIAT,08/03/2013,Amelia Island,8V Supersonic Ghia,Gooding & Co.,1 353 264 €,EX,V,,,7587,
FIAT,14/08/2010,Pebble Beach,8V berlinette,Gooding & Company,465 000 €,REST+,V,,,7587,
FIAT,28/10/2009,Londres,8V coupé Ghia LHD (00042),RM Auctions,341 000 €,REST+,V,,,7587,
FIAT,07/10/2006,Genève,8V Supersonic Ghia (00039),The Sportscar Auction Company,325 000 €,EX,V,,,7587,
,,,,,,,,,,2405,
FIAT,18/05/2019,Brooklands,600 D Multipla limousine,Historics at Brooklands,31 860 €,REST,V,,,2405,
FIAT,05/09/2018,Londres,600 D Multipla,RM Sotheby's,25 520 €,REST,V,,,2405,
FIAT,07/07/2018,Le Mans,600 Multipla limousine,Artcurial,22 650 €,REST,V,,,2405,
FIAT,11/05/2018,Monaco,600 D Multipla,Bonhams,27 030 €,REST,V,,,2405,
FIAT,25/11/2017,Brooklands,600 Multipla limousine,Historics at Brooklands,5 280 €,OR-,V,,,2405,
FIAT,09/09/2017,Goodwood,600 D Multipla limousine,Bonhams,30 240 €,REST,V,,,2405,
FIAT,08/02/2017,Paris,600 D Multipla,RM Sotheby's,36 610 €,REST+,V,,,2405,
FIAT,10/02/2017,Paris,600 D Multipla,Artcurial Motorcars,30 990 €,REST+,V,,,2405,
FIAT,07/12/2016,Londres,600 D Multipla LHD,Bonhams,40 540 €,REST,V,,,2405,
FIAT,09/07/2016,Le Mans,600 Multipla,Artcurial Motorcars,23 840 €,OR,V,,,2405,
FIAT,14/05/2016,Monaco,600 Multipla,RM Sotheby's,42 560 €,REST+,V,,,2405,
FIAT,29/01/2016,Scottsdale,600 Mirafiori hard-top plexiglass,Gooding & Co.,132 060 €,REST,V,,,2405,
FIAT,12/09/2015,Goodwood,"600 Multipla, moteur Panda 900",Bonhams,30 300 €,OR+/TR,V,,,2405,
FIAT,15/08/2015,Monterey,600 Jolly + 600 Multipla,RM Sotheby's,217 824 €,REST+,V,,,2405,
FIAT,14/08/2015,Carmel,600 Multipla (moteur 850),Bonhams,54 160 €,OR+/TR,V,,,2405,
FIAT,06/02/2015,Paris,600 Multipla Taxi,Artcurial Motorcars,38 144 €,OR+,V,,,2405,
,,,,,,,,,,9006,
FIAT,03/10/2016,Philadelphie,600 D coach ,Bonhams,6 360 €,REST,V,,,9006,
FIAT,12/03/2011,AmeliA IslAnd,600 D coach ex-Italie,RM Auctions,15 120 €,OR+,V,,,9006,
FIAT,15/08/2010,Goodwood,600 D coach RHD,Bonhams,4 950 €,REST+,V,,,9006,
FIAT,24/07/2010,SilverStone,600 D coach LHD réplique Abarth 850 TC,Bonhams,10 120 €,TR/REST,V,,,9006,
FIAT,07/11/2010,Paris,600 D kit Abarth 850 TC,Artcurial Motorcars,11 500 €,TR/OR+,V,,,9006,
FIAT,14/02/2010,Paris,"600 D coach, conversion Abarth 850 TC",Artcurial,13 500 €,REST/TR,V,,,9006,
FIAT,07/12/2009,Londres,"600 D coach LHD préparé, moteur 903",Bonhams,6 050 €,TR,V,,,9006,
FIAT,10/12/2007,Paris,600 D coach,"Artcurial Briest, Le Fur, Poulai",6 500 €,OR+,V,,,9006,
FIAT,01/12/2007,Toffen,600 D coach,Oldtimer Galerie Toffen,4 650 €,OR,V,,,9006,
FIAT,15/09/2007,Toffen,600 D coach,Oldtimer Galerie Toffen,2 600 €,OR,V,,,9006,
FIAT,28/04/2007,Toffen,600 D coach,Oldtimer Galerie Toffen,7 150 €,REST+,V,,,9006,
,,,,,,,,,,11029,
FIAT,08/03/2019,Amelia Island,600 Jolly torpédo Ghia,Gooding & Co,109 780 €,REST,V,,,11029,
FIAT,18/08/2017,Pebble Beach,600 Jolly torpédo Ghia,Gooding & Co,130 950 €,OR+,V,,,11029,
FIAT,02/07/2017,Monaco,"600 Jolly Ghia, moteur 750 Abarth",Artcurial Motorcars,89 940 €,OR+,V,,,11029,
FIAT,21/08/2016,Pebble Beach,600 Jolly Ghia,Gooding & Co.,107 000 €,REST+,V,,,11029,
FIAT,17/08/2013,Monterey,600 Jolly Ghia,RM Auctions,63 938 €,REST+,V,,,11029,
FIAT,18/08/2013,Pebble Beach,600 Jolly Ghia,Gooding & Co.,111 375 €,REST+,V,,,11029,
FIAT,09/03/2013,Amelia Island,600 Jolly Ghia,RM Auctions,84 579 €,REST+,V,,,11029,
FIAT,01/05/2010,Monaco,600 Jolly torpédo Ghia,RM Auctions,30 000 €,REST,V,,,11029,
FIAT,21/05/2007,Monaco (Coys),600 Jolly torpédo Ghia,Coys Europe,29 000 €,REST,V,,,11029,
FIAT,21/05/2007,Monaco (Bonhams),600 Jolly torpédo Ghia,Bonhams,25 500 €,OR+,V,,,11029,
FIAT,28/10/2006,Padoue,600 Jolly torpédo Ghia,Coys Europe,33 000 €,REST,V,,,11029,
FIAT,20/05/2006,Monaco (Bonhams),500 Jolly torpédo Ghia (sans papiers),Bonhams,33 000 €,REST+,V,,,11029,
FIAT,12/02/2006,Paris,600 Jolly torpédo Ghia,"Artcurial Briest, Le Fur, Poulai",22 000 €,REST/TR,V,,,11029,
,,,,,,,,,,9005,
FIAT,22/07/2013,Monaco,600 Spiaggia Viareggina,Artcurial Motorcars,27 680 €,REST,V,,,9005,
,,,,,,,,,,2404,
FIAT,02/09/2018,Auburn,600 D coach Viotti,RM Sotheby's,20 370 €,OR+,V,,,2404,
FIAT,04/06/2017,Greenwich,600 coach Viotti,Bonhams,16 650 €,OR+,V,,,2404,
FIAT,19/08/2016,Carmel,"600 coach, réplique Abarth 850 TC",Bonhams,23 300 €,TR,V,,,2404,
FIAT,14/05/2016,Monaco,600 coach,RM Sotheby's,12 320 €,OR+,V,,,2404,
FIAT,23/04/2016,Toffen,"600 réplique Abarth, moteur A 112 70 ch",Oldtimer Galerie Toffen,11 721 €,REST/TR,V,,,2404,
FIAT,28/11/2015,Toffen,600 Abarth replica coach,Oldtimer Galerie Toffen,8 211 €,REST/t,V,,,2404,
FIAT,15/08/2015,Pebble Beach,600 Eden Roc de plage Pininfarina,Gooding & Co.,594 066 €,REST+,V,,,2404,
FIAT,14/08/2015,Carmel,600 Jolly Ghia,Bonhams,68 930 €,OR,V,,,2404,
FIAT,22/06/2015,Paris,600 coach,Artcurial Motorcars,10 728 €,OR+,V,,,2404,
FIAT,14/06/2015,Fontainebleau,600 D coach,Jean-Pierre Osenat,9 120 €,REST,V,,,2404,
FIAT,13/03/2015,Amelia Island,600 Jolly Ghia,Gooding & Co.,60 277 €,REST,V,,,2404,
FIAT,05/02/2014,Paris,600 coach,RM Auctions/Sotheby's,14 000 €,REST,V,,,2404,
FIAT,22/07/2013,Monaco,750 Spider Vignale + hard-top,Artcurial Motorcars,15 040 €,REST,V,,,2404,
FIAT,11/11/2012,Paris,600 coach,Artcurial Motorcars,8 935 €,OR+,V,,,2404,
FIAT,07/07/2012,Le Mans,600 D coach,Artcurial,7 148 €,REST,V,,,2404,
FIAT,11/05/2012,Monaco,600 Jolly Beach Car Ghia,Bonhams,42 550 €,REST,V,,,2404,
,,,,,,,,,,11034,
FIAT,01/07/2018,Caen,126 Bis,Me Guéry / D. Pagneux,2 710 €,OR+,V,,,11034,
FIAT,19/03/2017,Fontainebleau,126 Bis,Jean-Pierre Osenat,3 770 €,OR+,V,,,11034,
FIAT,19/06/2016,Fontainebleau,"126 Bis coach, 9 200 km d'origine",Jean-Pierre Osenat,6 240 €,OR+,V,,,11034,
FIAT,14/06/2015,Fontainebleau,"126 Bis (FSM), 9200 km origine",Jean-Pierre Osenat,3 600 €,OR+,V,,,11034,
FIAT,06/05/2011,Esvres sur Indre,126 Bis coach,Five Auction Tours (M. Jabot),1 250 €,OR,V,,,11034,
FIAT,27/11/2010,Vernon,"126 Bis coach, 3 700 km d'origine",Brioult Enchères / M. Pagneux,950 €,OR,V,,,11034,
FIAT,22/10/2006,Reims,126 FSM coach,SVV Guizzetti & Collet / M. Meun,450 €,OR-,V,,,11034,
,,,,,,,,,,11033,
FIAT,26/11/2016,Toffen,126 Personal 650 coach,Oldtimer Galerie Toffen,3 912 €,OR,V,,,11033,
FIAT,02/06/2016,Rodez,126 Personal 4,HdV Rodez (Me Hervé Legroux),313 €,SEP,V,,,11033,
FIAT,12/09/2015,Goodwood,126 réplique Abarth,Bonhams,19 680 €,REST/TR,V,,,11033,
,,,,,,,,,,11031,
FIAT,20/01/2018,Romagnat,500 R coach toit ouvrant,Vassy & Jalenques,8 010 €,REST,V,,,11031,
FIAT,09/07/2016,Le Mans,500 R Edizione Finale découvrable,Artcurial Motorcars,15 500 €,REST,V,,,11031,
FIAT,27/10/2007,Padoue,500 R coach toit ouvrant,Coys (Europe),5 000 €,REST,V,,,11031,
FIAT,05/04/2009,Fontainebleau,500 R coach toit ouvrant,Jean-Pierre Osenat,6 000 €,OR,V,,,11031,
FIAT,14/03/2009,Saint-Leu-la-Forêt,500 R coach toit ouvrant modifiée Abarth 695,"SCP Riquier, Salvi, Gras",8 000 €,REST/TR,V,,,11031,
,,,,,,,,,,8639,
FIAT,02/03/2019,Ascott,500 Gamine roadster (Vignale) RHD,Historics at Brooklands,29 930 €,REST,V,,,8639,
FIAT,08/02/2019,Paris,500 Gamine roadster (Vignale),Artcurial,17 880 €,REST,V,,,8639,
FIAT,02/09/2018,Auburn,500 Gamine roadster,RM Sotheby's,4 260 €,OR-,V,,,8639,
FIAT,07/07/2018,Le Mans,500 Gamine roadster (Vignale),Artcurial,21 460 €,REST,V,,,8639,
FIAT,20/01/2018,Fontainebleau,500 Gamine roadster,Osenat,7 440 €,SEP/INC,V,,,8639,
FIAT,22/06/2015,Paris,500 Gamine Vignale roadster,Artcurial Motorcars,19 072 €,REST,V,,,8639,
FIAT,08/02/2013,Paris,500 Gamine roadster Vignale,Artcurial Motorcars,17 870 €,REST,V,,,8639,
FIAT,09/10/2011,Montastruc la conseillère,500 Gamine roadster (Vignale),FEE Machoir / D. Pouteau,6 000 €,RET,V,,,8639,
FIAT,12/12/2010,Fontainebleau,500 Gamine roadster Vignale,Jean-Pierre Osenat,13 000 €,OR,V,,,8639,
FIAT,20/02/2006,Blackbushe,500 Gamine roadster RHD,BCA Classic & Historic,4 500 €,REST,V,,,8639,
,,,,,,,,,,11028,
FIAT,27/10/2018,Padoue,500 Jolly torpédo (réplique),Bonhams,21 850 €,REST/TR,V,,,11028,
FIAT,05/09/2018,Londres,500 Jolly Ghia,RM Sotheby's,28 070 €,REST,V,,,11028,
FIAT,11/05/2018,Monaco,"500 Mare torpédo Holiday, culasse Abarth",Bonhams,34 500 €,REST,V,,,11028,
FIAT,17/08/2017,Pacific Grove,500 Jolly torpédo Ghia,Worldwide Auctioneers,48 670 €,REST,V,,,11028,
FIAT,04/06/2017,Greenwich,500 Jolly torpédo Ghia,Bonhams,48 000 €,REST,V,,,11028,
FIAT,09/02/2017,Paris,CAP Scoiattolo 500,Bonhams,9 480 €,OR+,V,,,11028,
FIAT,14/01/2017,Scottsdale,500 Jolly torpédo Ghia,Barrett-Jackson,82 750 €,REST,V,,,11028,
FIAT,18/01/2017,Scottsdale,500 Jolly torpédo Ghia,Worldwide Auctioneers,76 540 €,REST,V,,,11028,
FIAT,13/05/2016,Monaco,500 1.4 Jollycar,Bonhams,40 250 €,OR+,V,,,11028,
FIAT,13/05/2016,Monaco,500 Jolly Ghia,Bonhams,35 650 €,REST,V,,,11028,
FIAT,21/06/2014,Lyon (Brotteaux),500 D Jolly torpédo,Claude Aguttes SAS,54 000 €,REST+,V,,,11028,
FIAT,17/01/2014,Phoenix (Arizona),500 Jolly torpédo Ghia,RM Auctions,81 400 €,REST,V,,,11028,
FIAT,12/03/2011,AmeliA IslAnd,500 Jolly Ghia export USA,RM Auctions,54 000 €,REST+,V,,,11028,
FIAT,30/04/2010,Monaco,500 Jolly torpédo Ghia,Coys,12 000 €,REST-,V,,,11028,
FIAT,30/04/2010,Monaco,500 Jolly torpédo Ghia,Bonhams,14 500 €,REST,V,,,11028,
FIAT,30/04/2010,Monaco,500 Jolly torpédo Ghia,Bonhams,13 000 €,REST,V,,,11028,
,,,,,,,,,,2403,
FIAT,11/05/2018,Monaco,500 Giardiniera break,Bonhams,9 780 €,REST,V,,,2403,
FIAT,25/11/2017,Brooklands,500 Giardiniera break,Historics at Brooklands,5 280 €,OR,V,,,2403,
FIAT,24/06/2017,Auvers sur Oise,500 Giardiniera toit ouvrant,William Le Calvez,9 280 €,REST-,V,,,2403,
FIAT,01/05/2017,Obenheim,500 Giardiniera,Jean-Pierre Osenat,9 840 €,OR,V,,,2403,
FIAT,25/11/2016,Milan,500 Giardiniera,RM Sotheby's,1 680 €,SEP,V,,,2403,
FIAT,14/05/2016,Monaco,500 Giardiniera Mare Carr. Holiday,RM Sotheby's,52 640 €,REST/TR,V,,,2403,
FIAT,01/11/2015,Paris,500 Giardiniera,Artcurial Motorcars,10 132 €,OR,V,,,2403,
FIAT,14/06/2015,Cannes,500 Giardiniera,Jean-Pierre Besch,15 840 €,REST,V,,,2403,
FIAT,08/05/2014,Monaco,500 Giariniera break,Pierre Bergé & Associés,10 000 €,OR-,V,,,2403,
FIAT,16/03/2014,Fontainebleau,500 Giardiniera,Jean-Pierre Osenat,11 562 €,OR+,V,,,2403,
FIAT,09/02/2014,Paris,500 Belvedere (Autobianchi),SVV Ruellan / M. Pagneux,11 160 €,OR+,V,,,2403,
FIAT,15/12/2013,Fontainebleau,500 Giardiniera,Jean-Pierre Osenat,5 957 €,REST,V,,,2403,
FIAT,11/11/2012,Paris,500 Giardiniera prép. Abarth 695,Artcurial Motorcars,22 636 €,REST/TR,V,,,2403,
FIAT,18/02/2012,Brooklands,500 Giardiniera RHD,Historic at Brooklands,7 152 €,REST+,V,,,2403,
FIAT,28/05/2011,Beauzelle,500 Giardiniera,Enchères VO / M. Saint-Gal,2 900 €,OR,V,,,2403,
,,,,,,,,,,2401,
FIAT,15/05/2019,Leominster,500 L toit ouvrant RHD,Brightwells,5 300 €,REST-,V,,,2401,
FIAT,30/03/2019,Toffen,500 L toit ouvrant,Oldtimer Galerie,7 020 €,OR,V,,,2401,
FIAT,02/03/2019,Ascott,500 L toit ouvrant évocation Abarth,Historics at Brooklands,14 470 €,TR,V,,,2401,
FIAT,17/11/2018,Turin,500 L toit ouvrant,Aste Bolaffi,6 900 €,REST,V,,,2401,
FIAT,11/11/2018,Lyon,500 L toit ouvrant,Osenat,7 200 €,REST,V,,,2401,
FIAT,27/10/2018,Padoue,500 L toit ouvrant,Bonhams,6 330 €,REST,V,,,2401,
FIAT,20/10/2018,Fontainebleau,"500 L toit ouvrant, accessoires d'époque",Osenat,8 160 €,OR+,V,,,2401,
FIAT,22/09/2018,Brooklands,500 L toit ouvrant,Historics at Brooklands,7 470 €,OR+,V,,,2401,
FIAT,05/09/2018,Londres,500 L toit ouvrant,RM Sotheby's,8 290 €,REST,V,,,2401,
FIAT,05/09/2018,Londres,500 L toit ouvrant RHD,RM Sotheby's,8 610 €,OR,V,,,2401,
FIAT,20/01/2018,Fontainebleau,500 L toit ouvrant,Osenat,6 240 €,OR,V,,,2401,
FIAT,06/12/2017,Londres,500 L toit ouvrant,Bonhams,5 310 €,REST,V,,,2401,
FIAT,24/11/2017,Esvres-sur-Indre,500 L toit ouvrant,Alcopa,6 340 €,OR,V,,,2401,
FIAT,05/11/2017,Paris,500 L toit ouvrant,Artcurial,11 920 €,REST,V,,,2401,
FIAT,02/07/2017,Caen,500 L toit ouvrant,Orne Enchères / M. Pagneux,15 960 €,REST+,V,,,2401,
FIAT,17/06/2017,Brunelles,500 L toit ouvrant,Orne Enchères / M. Pagneux,7 160 €,OR,V,,,2401,
,,,,,,,,,,12034,
FIAT,21/05/2019,Florence,500 My Car Francis Lombardi,Pandolfi Casa d'Aste,13 750 €,REST,V,,,12034,
FIAT,01/05/2017,Obenheim,"500 My Car Francis Lombardi, toit ouvrant",Jean-Pierre Osenat,8 880 €,REST-,V,,,12034,
FIAT,10/11/2016,Fayence,"500 My Car Lombardi, moteur Abarth",Jean-Pierre Osenat,5 875 €,EP,V,,,12034,
FIAT,20/03/2016,Fontainebleau,500 My Car Francis Lombardi,Jean-Pierre Osenat,13 200 €,REST+,V,,,12034,
,,,,,,,,,,7585,
FIAT,02/03/2019,Ascott,500 (F) toit ouvrant RHD,Historics at Brooklands,11 060 €,REST,V,,,7585,
FIAT,23/02/2019,Vannes,500 (F) toit ouvrant,Jack-Philipe Ruellan,9 440 €,REST,V,,,7585,
FIAT,24/11/2018,Mâle,500 (F) toit ouvrant,Julien Thomas / D. Pagneux,6 520 €,OR,V,,,7585,
FIAT,28/11/2018,Buxton,500 (F) toit ouvrant LHD,H and H,3 810 €,OR,V,,,7585,
FIAT,20/10/2018,Fontainebleau,500 (F) toit ouvrant,Osenat,9 000 €,REST,V,,,7585,
FIAT,07/07/2018,Le Mans,500 (F) toit ouvrant,Artcurial,10 730 €,REST,V,,,7585,
FIAT,07/07/2018,Le Mans,500 (F) toit ouvrant,Artcurial,8 940 €,REST,V,,,7585,
FIAT,24/06/2018,Rouen,500 (F) toit ouvrant,Guillaume Cheroyan,8 790 €,REST,V,,,7585,
FIAT,05/11/2017,Paris,500 (F) toit ouvrant,Artcurial,9 540 €,OR,V,,,7585,
FIAT,15/10/2017,Moulineaux,500 (F) toit ouvrant,"HDV de la Seine, Guillaume Cheroyan",5 960 €,REST-,V,,,7585,
FIAT,11/09/2017,La Mézière,500 (F) toit ouvrant,Alcopa Auction,5 530 €,OR,V,,,7585,
FIAT,01/05/2017,Obenheim,500 (F) toit ouvrant,Jean-Pierre Osenat,7 680 €,OR,V,,,7585,
FIAT,17/04/2017,Sainte-Geneviève,500 (F) toit ouvrant,Martin du Nord-De Bouvet,8 550 €,REST,V,,,7585,
FIAT,19/03/2017,Fontainebleau,500 (F) toit ouvrant,Jean-Pierre Osenat,10 940 €,REST+,V,,,7585,
FIAT,09/03/2017,Amelia Island,500 (F) toit ouvrant,Bonhams,7 740 €,REST,V,,,7585,
FIAT,07/12/2016,Londres,500 F toit ouvrant,Bonhams,14 900 €,OR+,V,,,7585,
,,,,,,,,,,7584,
FIAT,23/03/2019,Fontainebleau,500 (D) toit ouvrant,Jean-Pierre Osenat,16 200 €,REST+,V,,,7584,
FIAT,14/04/2018,Lyon,500 (D) toit ouvrant,Aguttes,7 560 €,REST-,V,,,7584,
FIAT,08/04/2018,Paris,500 (D) toit ouvrant,Artcurial Motorcars,15 500 €,REST,V,,,7584,
FIAT,15/10/2017,Moulineaux,500 (D) toit ouvrant portes suicide,"HDV de la Seine, Guillaume Cheroyan",7 150 €,OR-,V,,,7584,
FIAT,21/10/2017,Fontainebleau,500 (D) toit ouvrant portes suicide,Osenat,10 560 €,OR+,V,,,7584,
FIAT,29/04/2017,Toffen,500 (D) toit ouvrant,Oldtimer Galerie Toffen,16 820 €,REST+,V,,,7584,
FIAT,29/03/2017,Duxford,500 (D) toit ouvrant,H & H Classic Auctions,19 340 €,REST,V,,,7584,
FIAT,10/11/2016,Fayence,500 toit ouvrant (lot de trois),Osenat,5 000 €,EP,V,,,7584,
FIAT,11/10/2014,Paris,500 (D) toit ouvrant,SVV Cornette de Saint-Cyr,16 520 €,REST+,V,,,7584,
