auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
JAGUAR,17/06/2018,Fontainebleau,Type E 4.2 cabriolet (Series 2),Osenat,40 800 €,REC,V,,,3434,
JAGUAR,08/04/2018,Paris,"Type E 4.2 cabriolet (Series 2), boîte 5",Artcurial Motorcars,57 220 €,REST,V,,,3434,
JAGUAR,09/02/2018,Paris,Type E 4.2 cabriolet (Series 2),Artcurial,88 210 €,REST,V,,,3434,
,,,,,,,,,,7711,
JAGUAR,29/03/2019,Fort Lauderdale,Type E 4.2 cabriolet (Series 1.5),RM Sotheby,79 300 €,REST,V,,,7711,
JAGUAR,24/08/2018,Quail Lodge,Type E 4.2 cabriolet (Series 1.5) + hard-top,Bonhams,78 950 €,OR+,V,,,7711,
JAGUAR,21/03/2018,Duxford,"Type E 4.2 cabriolet (Series 1.5, conv. RHD)",H and H Classics,109 570 €,REST,V,,,7711,
JAGUAR,21/03/2018,Duxford,"Type E 4.2 cabriolet (Series 1.5, conv. RHD)",H and H Classics,67 030 €,REST,V,,,7711,
JAGUAR,25/11/2017,Brooklands,Type E 4.2 cabriolet (Series 1.5) RHD,Historics at Brooklands,83 100 €,OR+,V,,,7711,
JAGUAR,02/09/2017,Beaulieu,Type E 4.2 cabriolet (Series 1.5) RHD,Bonhams,120 840 €,REST,V,,,7711,
JAGUAR,13/05/2017,Silverstone,Type E 4.2 (Series 1.5) cabriolet RHD,Silverstone Auctions,91 670 €,REST,V,,,7711,
JAGUAR,20/04/2016,Duxford,Type E 4.2 cabriolet (Series 1.5) LHD ,H & H Classic Auctions,146 274 €,REST,V,,,7711,
JAGUAR,31/01/2011,Sainte-Geneviève,"Type E 4.2 cabriolet ""série 1 1/2"" ex-USA",Australe,23 000 €,OR-,V,,,7711,
JAGUAR,12/09/2009,Beaulieu,"Type E 4.2 cabriolet ""série 1 1/2"" RHD",Bonhams,29 150 €,OR,V,,,7711,
JAGUAR,03/05/2009,Toffen,"Type E 4.2 cabriolet ""série 1 1/2""",Oldtimer Galerie Toffen,31 900 €,OR,V,,,7711,
JAGUAR,20/06/2007,Buxton,"Type E 4.2 ""1 1/2"" cabriolet hard-top, conv. RHD",H & H Classic Auctions,33 750 €,REST/TR,V,,,7711,
JAGUAR,19/02/2007,Blackbushe,"Type E 4.2 cabriolet ""série 1 1/2"" RHD, boîte 5",BCA Classic & Historic,33 710 €,REST/TR,V,,,7711,
,,,,,,,,,,3433,
JAGUAR,26/05/2019,Les Essarts,Type E 4.2 cabriolet LHD,HdV de la Seine (Me Chéroyan) / M. Séné,120 810 €,REST+,V,,,3433,
JAGUAR,29/03/2019,Fort Lauderdale,Type E 4.2 cabriolet (Series 1),RM Sotheby,70 980 €,REST,V,,,3433,
JAGUAR,08/03/2019,Amelia Island,Type E 4.2 cabriolet (Series 1) + hard-top,Gooding & Co,97 310 €,OR+,V,,,3433,
JAGUAR,07/03/2019,Amelia Island,Type E 4.2 cabriolet (Series 1),Bonhams,129 180 €,REST,V,,,3433,
JAGUAR,18/01/2019,Scottsdale,Type E 4.2 cabriolet (Series 1),Gooding Co.,184 720 €,REST,V,,,3433,
JAGUAR,17/01/2019,Phoenix,Type E 4.2 cabriolet (Series 1),RM Sotheby's,240 650 €,REST,V,,,3433,
JAGUAR,08/12/2018,Los Angeles,Type E 4.2 cabriolet LHD + hard-top,RM Sotheby's,92 740 €,REST,V,,,3433,
JAGUAR,22/09/2018,Brooklands,Type E 4.2 cabriolet RHD,Historics at Brooklands,118 310 €,REST,V,,,3433,
JAGUAR,02/09/2018,Auburn,Type E 4.2 cabriolet,RM Sotheby's,86 120 €,REST,V,,,3433,
JAGUAR,24/08/2018,Pebble Beach,Type E 4.2 cabriolet (Series 1),Gooding & Co,240 720 €,REST,V,,,3433,
JAGUAR,24/08/2018,Monterey,Type E 4.2 cabriolet (Series 1),RM Sotheby's,259 630 €,REST,V,,,3433,
JAGUAR,24/08/2018,Quail Lodge,Type E 4.2 cabriolet (Series 1),Bonhams,137 210 €,REST,V,,,3433,
JAGUAR,07/07/2018,Brooklands,Type E 4.2 coupé mod. cabriolet (coque changée),Historics at Brooklands,89 600 €,REST/TR,V,,,3433,
JAGUAR,07/07/2018,Brooklands,Type E 4.2 cabriolet Series 1 (capot S 2),Historics at Brooklands,54 270 €,REST-,V,,,3433,
JAGUAR,14/04/2018,Lyon,Type E 4.2 cabriolet,Aguttes,101 940 €,REST,V,,,3433,
JAGUAR,18/03/2018,Goodwood,Type E 4.2 cabriolet RHD,Bonhams,135 960 €,REST,V,,,3433,
,,,,,,,,,,11990,
JAGUAR,23/06/2019,Paris,Type E 3.8 cabriolet ex-USA,Claude Aguttes,130 000 €,REST,V,,,11990,
JAGUAR,10/05/2019,Chipping Norton,Type E 3.8 cabriolet RHD,Silverstone Auctions,80 720 €,REC,V,,,11990,
JAGUAR,11/04/2019,Essen,Type E 3.8 cabriolet,RM Sotheby's,149 500 €,REST+,V,,,11990,
JAGUAR,10/04/2019,Buxton,Type E 3.8 cabriolet,H and H,137 770 €,REST,V,,,11990,
JAGUAR,07/03/2019,Amelia Island,Type E 3.8 cabriolet,Bonhams,173 890 €,REST,V,,,11990,
JAGUAR,07/03/2019,Amelia Island,Type E 3.8 cabriolet,Bonhams,89 430 €,REST,V,,,11990,
JAGUAR,17/01/2019,Phoenix,Type E 3.8 cabriolet,RM Sotheby's,174 350 €,REST,V,,,11990,
JAGUAR,17/01/2019,Scottsdale,Type E 3.8 cabriolet,Bonhams,112 960 €,OR+,V,,,11990,
JAGUAR,17/01/2019,Scottsdale,Type E 3.8 cabriolet,Bonhams,171 890 €,REST,V,,,11990,
JAGUAR,10/11/2018,Birmingham,Type E 3.8 cabriolet RHD,Silverstone Auction,97 850 €,RAR,V,,,11990,
JAGUAR,05/10/2018,Knokke le Zoute,Type E 3.8 cabriolet,Bonhams,155 250 €,REST,V,,,11990,
JAGUAR,08/09/2018,Goodwood,Type E 3.8 cabriolet LHD,Bonhams,139 100 €,REST,V,,,11990,
JAGUAR,08/09/2018,Goodwood,Type E 3.8 hard-top Lightweight Replica,Bonhams,296 240 €,REST/TR,V,,,11990,
JAGUAR,05/09/2018,Londres,Type E Lightweight 4.2 re-création RS Panels,RM Sotheby's,204 170 €,REST/TR,V,,,11990,
JAGUAR,24/08/2018,Monterey,Type E 3.8 cabriolet + hard-top,RM Sotheby's,182 940 €,REST,V,,,11990,
