auction_url,quote_id,quote_max_price,quote_model,quote_year
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=5901,5901,3 500 €,R 8 berline 5 CV (R 1130),1962
,,2 500 €,R 8 Automatic berline 5 CV,1965
cote.encheres.php?idCote=5902,5902,4 000 €,R 8 Major berline,1964
cote.encheres.php?idCote=8078,8078,3 500 €,R 8 berline 6 CV (R 1132),1968
cote.encheres.php?idCote=5903,5903,12 500 €,R 8 S berline (R 1136),1969
cote.encheres.php?idCote=5904,5904,45 000 €,R 8 Gordini 1100 berline (R 1134),1965
cote.encheres.php?idCote=5905,5905,52 000 €,R 8 Gordini 1300 berline (R 1135),1966
cote.encheres.php?idCote=5906,5906,2 500 €,R 10 Major berline,1965
,,2 200 €,R 10 Automatic berline 6 CV,1967
cote.encheres.php?idCote=8081,8081,2 800 €,R 10-1300 berline 7 CV (R 1192),1969
cote.encheres.php?idCote=9414,9414,2 200 €,R 12 L / TL berline,1970
,,2 000 €,R 12 L / TL / LN / TN Break,1971
cote.encheres.php?idCote=9415,9415,2 500 €,R 12 TS berline,1973
cote.encheres.php?idCote=11415,11415,2 900 €,R 12 TS Break,1975
cote.encheres.php?idCote=5907,5907,20 000 €,R 12 Gordini berline (R 1173),1971
cote.encheres.php?idCote=11416,11416,1 500 €,R 14 TL / GTL berline,1976
,,"(None,)","(None,)","(None,)"
,,1 800 €,R 14 TS berline,1979
cote.encheres.php?idCote=8082,8082,4 000 €,R 15 TL coach,1972
,,4 000 €,R 15 TL / GTL coach (restylé),1976
,,4 500 €,R 15 TS coach 9 CV,1972
cote.encheres.php?idCote=5908,5908,4 800 €,R 17 TL coupé,1972
,,5 200 €,R 17 TL découvrable,1972
cote.encheres.php?idCote=5909,5909,6 800 €,R 17 TS / Gordini coupé injection,1972
cote.encheres.php?idCote=5910,5910,7 200 €,R 17 TS / Gordini découvrable injection,1972
,,4 200 €,R 17 TS coupé (restylé),1976
,,4 800 €,R 17 TS découvrable ,1976
,,6 200 €,R 17 Gordini découvrable ,1976
cote.encheres.php?idCote=8087,8087,4 000 €,R 16 Super limousine,1965
,,3 600 €,R 16 TA limousine Automatic,1969
cote.encheres.php?idCote=11347,11347,2 800 €,R 16 TL limousine,1971
,,4 400 €,R 16 TS limousine,1968
cote.encheres.php?idCote=8088,8088,4 200 €,R 16 TS limousine,1971
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=8089,8089,4 800 €,R 16 TX limousine,1974
cote.encheres.php?idCote=12098,12098,2 000 €,R 20 TL / GTL,1976
,,2 200 €,R 20 LS / TS 2 litres,1978
,,2 800 €,R 20 TX 2.2 litres,1983
cote.encheres.php?idCote=9423,9423,2 600 €,R 30 TS V6,1975
,,2 800 €,R 30 TX V6 injection,1979
cote.encheres.php?idCote=9417,9417,3 500 €,R 5 L (782 cm3) 3 portes,1972
cote.encheres.php?idCote=9418,9418,3 600 €,R 5 TL (956 cm3) 3 portes,1972
cote.encheres.php?idCote=12393,12393,3 000 €,R 5 GTL 3 ou 5 portes (1300),1976
cote.encheres.php?idCote=12097,12097,3 200 €,R 5 Automatic 3 ou 5 portes,1978
cote.encheres.php?idCote=9419,9419,4 200 €,R 5 LS 1300 3 portes,1974
cote.encheres.php?idCote=9420,9420,4 000 €,R 5 TS 1300 3 portes,1975
,,6 000 €,R 5 Monte-Carlo (TS),1978
,,6 500 €,R 5 Le Car (TS),1979
cote.encheres.php?idCote=12096,12096,4 800 €,R 5 TX 3 portes,1982
cote.encheres.php?idCote=8546,8546,12 000 €,R 5 Alpine,1976
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=8547,8547,18 500 €,R 5 Alpine Turbo,1982
cote.encheres.php?idCote=11984,11984,17 500 €,R 5 Lauréate Turbo,1984
cote.encheres.php?idCote=11331,11331,7 000 €,Siete berline (FASA),1975
cote.encheres.php?idCote=5912,5912,95 000 €,R 5 Turbo (client),1981
cote.encheres.php?idCote=5913,5913,68 000 €,R 5 Turbo 2,1983
cote.encheres.php?idCote=11536,11536,10 000 €,(Super) 5 GT Turbo,1985
cote.encheres.php?idCote=9434,9434,12 000 €,(Super) 5 GT Turbo ,1988
cote.encheres.php?idCote=11829,11829,18 500 €,(Super) 5 GT Turbo série Alain Oreille,1989
cote.encheres.php?idCote=12460,12460,4 500 €,(Super) 5 Baccara 1.7 3 portes,1988
cote.encheres.php?idCote=11422,11422,7 000 €,(Super) 5 GTX 1.7 cabriolet EBS,1987
cote.encheres.php?idCote=11542,11542,6 000 €,Clio 16 S (140 ch),1991
cote.encheres.php?idCote=11830,11830,22 000 €,Clio Williams (série numérotée),1993
cote.encheres.php?idCote=11543,11543,18 000 €,Clio Williams Phase 2 (150 ch),1994
cote.encheres.php?idCote=12461,12461,5 500 €,Clio II RS 2.0 16V,1998
,,5 500 €,Clio II RS Phase 2,2001
,,9 500 €,Clio II RS phase 2 Jean Ragnotti,2002
,,"(None,)","(None,)","(None,)"
,,7 500 €,Clio II RS phase 3,2004
cote.encheres.php?idCote=12250,12250,40 000 €,Clio V6,2000
,,44 000 €,Clio V6 Phase 2,2003
cote.encheres.php?idCote=9428,9428,4 000 €,R 18 Turbo berline,1981
,,4 200 €,R 18 Turbo break,1984
