auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,11/10/2010,Sainte-Geneviève,914 1.7 découvrable ex-USA,SVV Australe,8 300 €,OR,V,,5709,
PORSCHE,11/09/2010,Beaulieu,914/4 (1.7) découvrable,Bonhams,7 280 €,OR,V,,5709,
PORSCHE,14/06/2010,Sainte-Geneviève,914 1.7 découvrable ex-USA,Australe,5 600 €,OR,V,,5709,
,,,,,,,,,8023,
PORSCHE,17/01/2019,Scottsdale,912 coupé remontée en 911 R 2.5,Bonhams,41 250 €,REST/TR,V,,8023,
PORSCHE,24/11/2017,Esvres-sur-Indre,912 E coupé USA,Alcopa,27 920 €,REST,V,,8023,
PORSCHE,08/02/2017,Paris,912 E coupé USA toit ouvrant,RM Sotheby's,34 320 €,OR+,V,,8023,
PORSCHE,20/03/2016,Fontainebleau,912 E coupé toit ouvrant ex-USA,Jean-Pierre Osenat,34 800 €,OR+,V,,8023,
,,,,,,,,,12069,
PORSCHE,02/09/2017,Blenheim Palace,912 Targa II (lunette verre),Silverstone Auctions,48 260 €,REST,V,,12069,
PORSCHE,18/08/2017,Pebble Beach,912 Targa II (lunette verre),Gooding & Co,51 440 €,REST,V,,12069,
PORSCHE,10/06/2017,Lyon,"912 Targa II USA, boîte 5",Claude Aguttes,52 920 €,OR+,V,,12069,
PORSCHE,19/03/2017,Fontainebleau,912 Targa II (lunette verre),Jean-Pierre Osenat,48 000 €,REST,V,,12069,
PORSCHE,06/02/2017,La Mézière,"912 Targa II USA, jantes Fuchs",Alcopa Auction Rennes,34 840 €,OR,V,,12069,
,,,,,,,,,5708,
PORSCHE,07/10/2016,Knokke le Zoute,912 Targa I (lunette souple),Bonhams,92 000 €,OR+,V,,5708,
PORSCHE,16/01/2015,Scottsdale,912 coupé,Gooding & Co.,71 780 €,REST,V,,5708,
PORSCHE,22/06/2014,Fontainebleau,"912 Targa, boîte 5",Jean-Pierre Osenat,35 760 €,REST,V,,5708,
PORSCHE,16/03/2014,Fontainebleau,"912 Targa boîte 5, int.cuir",Jean-Pierre Osenat,34 568 €,REST,V,,5708,
,,,,,,,,,5707,
PORSCHE,02/06/2019,Greenwich,912 coupé,Bonhams,38 110 €,REST,V,,5707,
PORSCHE,18/01/2019,Scottsdale,912 coupé,Gooding Co.,45 320 €,REST,V,,5707,
PORSCHE,17/01/2019,Scottsdale,912 coupé,Bonhams,43 220 €,REST,V,,5707,
PORSCHE,17/01/2019,Scottsdale,912 coupé,Bonhams,54 020 €,REST,V,,5707,
PORSCHE,11/05/2018,Monaco,"912 coupé 5 vit., moteur préparé",Bonhams,44 850 €,REST,V,,5707,
PORSCHE,24/03/2018,Fontainebleau,912 coupé,Osenat,43 200 €,REST,V,,5707,
PORSCHE,10/03/2018,Amelia Island,912 coupé,RM Sotheby,54 680 €,OR+,V,,5707,
PORSCHE,07/02/2018,Paris,912 coupé,RM Sotheby's,92 000 €,OR,V,,5707,
PORSCHE,22/10/2017,Paris,912 coupé,Leclère,58 000 €,REST,V,,5707,
PORSCHE,02/10/2017,Philadelphie,912 coupé,Bonhams,23 400 €,OR+,V,,5707,
PORSCHE,08/05/2017,La Mézière,912 coupé,Alcopa Auction Rennes,44 560 €,OR+,V,,5707,
PORSCHE,09/03/2017,Amelia Island,912 coupé,Bonhams,33 010 €,REST,V,,5707,
PORSCHE,20/01/2017,Scottsdale,912 coupé,Gooding & Co.,107 610 €,REST+,V,,5707,
PORSCHE,25/11/2016,Milan,"912 coupé, boîte 5",RM Sotheby's,44 800 €,OR+,V,,5707,
PORSCHE,20/11/2016,Auvers sur Oise,912 coupé ex-USA,William Le Calvez,48 720 €,REST,V,,5707,
PORSCHE,06/11/2016,Lyon-Chassieu,912 coupé,Jean-Pierre Osenat,39 600 €,OR+,V,,5707,
,,,,,,,,,5706,
PORSCHE,09/02/2018,Paris,904 Carrera GTS,Artcurial,1 873 600 €,REST,V,,5706,
PORSCHE,18/08/2017,Pebble Beach,904 Carrera GTS coupé,Gooding & Co,1 309 460 €,REST,V,,5706,
PORSCHE,19/01/2017,Scottsdale,904 Carrera GTS coupé,Bonhams,2 172 790 €,OR+,V,,5706,
PORSCHE,11/03/2016,Amelia Island,Typ 597 Jagdwagen,Gooding & Co.,297 000 €,REST,V,,5706,
PORSCHE,11/03/2016,Amelia Island,917/30 Can-Am Spyder 1200 ch,Gooding & Co.,2 700 000 €,REST,V,,5706,
PORSCHE,11/03/2016,Amelia Island,962 C sport-proto ex. Wollek/Jelinski,Gooding & Co.,1 485 000 €,REST,V,,5706,
PORSCHE,15/08/2015,Pebble Beach,906 E berlinette d'endurance,Gooding & Co.,1 485 165 €,REST+,V,,5706,
PORSCHE,04/02/2015,Paris,"904 Carrera GTS coupé, palmarès",RM Auctions,1 428 000 €,REST,V,,5706,
PORSCHE,16/01/2015,Scottsdale,906 Carrera 6 berlinette,Gooding & Co.,1 722 600 €,REST+,V,,5706,
PORSCHE,15/01/2015,Phoenix,904 Carrera GTS coupé,RM Auctions,1 410 750 €,REST,V,,5706,
PORSCHE,05/02/2014,Paris,904 Carrera GTS coupé,RM Auctions/Sotheby's,1 288 000 €,REST+,V,,5706,
PORSCHE,18/08/2013,Pebble Beach,904 Carrera GTS,Gooding & Co.,1 196 250 €,REST+,V,,5706,
PORSCHE,16/08/2013,Carmel,906-007 Carrera 6 berlinette,Bonhams,631 658 €,EX,V,,5706,
PORSCHE,07/02/2013,Paris,906-126 Carrera 6 berlinette reconstruite,Bonhams,540 500 €,REST/TR,V,,5706,
PORSCHE,07/07/2012,Le Mans,908-005 berlinette comp. (queue courte),Artcurial,1 300 000 €,REST,V,,5706,
PORSCHE,19/02/2007,Paris,"904 coupé, moteur 6 cyl. monté + 4 cyl. HS (904061","Artcurial Briest, Le Fur, Poulai",460 000 €,REST+/TR,V,,5706,
,,,,,,,,,12391,
PORSCHE,24/08/2018,Pebble Beach,718 RSK ex-24 H du Mans,Gooding & Co,3 215 280 €,REST,V,,12391,
,,,,,,,,,11236,
PORSCHE,10/09/2016,Goodwood,Typ 597 Jägdwagen,Bonhams,208 500 €,EX,V,,11236,
PORSCHE,19/04/2012,Duxford,Boxster S roadster RHD,H & H Classic Auctions,13 689 €,OR+,V,,11236,
PORSCHE,30/11/2006,Londres,"Réplique 356 Speedster Chesil RHD, moteur VW 1300",Coys Auctions,8 630 €,TR,V,,11236,
,,,,,,,,,5705&index=2,
PORSCHE,10/09/2016,Goodwood,Typ 597 Jägdwagen,Bonhams,208 500 €,EX,V,,5705&index=2,
PORSCHE,19/04/2012,Duxford,Boxster S roadster RHD,H & H Classic Auctions,13 689 €,OR+,V,,5705&index=2,
PORSCHE,30/11/2006,Londres,"Réplique 356 Speedster Chesil RHD, moteur VW 1300",Coys Auctions,8 630 €,TR,V,,5705&index=2,
,,,,,,,,,5727,
PORSCHE,28/09/2018,Southam,"911 T 2.4 coupé RHD, évocation RS",Silverstone Auctions,50 460 €,REST,V,,5727,
PORSCHE,28/09/2018,Southam,911 T 2.4 coupé toit ouvrant RHD,Silverstone Auctions,109 760 €,REST,V,,5727,
PORSCHE,28/09/2018,Southam,911 T 2.4 coupé LHD,Silverstone Auctions,84 530 €,REST,V,,5727,
PORSCHE,24/08/2018,Quail Lodge,911 T 2.4 coupé,Bonhams,50 550 €,OR+,V,,5727,
PORSCHE,19/01/2018,Scottsdale,911 T 2.4 coupé,Gooding & Co,87 730 €,REST,V,,5727,
PORSCHE,12/03/2017,Montastruc,911 T coupé réplique Carrera RS 2.7,Stanislas Machoïr,30 000 €,RAR/TR,V,,5727,
PORSCHE,24/06/2016,Goodwood,911 T 2.4 coupé RHD,Bonhams,85 830 €,REST,V,,5727,
PORSCHE,29/01/2016,Scottsdale,911 T 2.4 coupé,Gooding & Co.,73 650 €,REST,V,,5727,
PORSCHE,01/11/2015,Paris,"911 T 2.4 coupé, boîte 5, jantes Fuchs",Artcurial Motorcars,71 520 €,OR+,V,,5727,
PORSCHE,21/03/2015,Lyon,911 T 2.4 coupé,Claude Aguttes,57 600 €,RAR,V,,5727,
PORSCHE,16/01/2015,Scottsdale,911 T 2.4 coupé,Gooding & Co.,100 490 €,REST,V,,5727,
PORSCHE,04/09/2014,Londres,911 S 2.4 Targa,Silverstone Auctions,248 598 €,REST,V,,5727,
PORSCHE,19/04/2012,Duxford,911 T 2.4 coupé RHD,H & H Classic Auctions,23 272 €,OR,V,,5727,
PORSCHE,01/12/2008,Londres,911 T coupé RHD mod. réplique Carrera RS,Bonhams,29 380 €,TR,V,,5727,
PORSCHE,26/07/2008,Silverstone,"911 T coupé RHD préparé rallye, moteur 3 litres",Bonhams,48 100 €,REST/TR,V,,5727,
PORSCHE,19/11/2007,Harrogate,911 T 2.4 coupé RHD,Bonhams,12 750 €,OR,V,,5727,
,,,,,,,,,5726,
PORSCHE,06/04/2018,Fort Lauderdale,911 S 2.2 Targa,RM Sotheby's,114 490 €,OR+,V,,5726,
PORSCHE,19/06/2016,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,114 000 €,REST+,V,,5726,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 S 2 litres Targa,Bonhams,195 500 €,REST,V,,5726,
PORSCHE,14/08/2015,Carmel,911 S 2.4 coupé toit ouvrant,Bonhams,211 710 €,REST,V,,5726,
PORSCHE,14/08/2015,Carmel,911 S 2.4 Targa,Bonhams,157 550 €,REST,V,,5726,
PORSCHE,26/06/2015,Goodwood,911 S 2.4 coupé LHD ,Bonhams,207 620 €,REST,V,,5726,
PORSCHE,15/08/2014,Monterey,"911 S 2,4 coupé Targa",RM Auctions,181 500 €,REST+,V,,5726,
PORSCHE,16/03/2014,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,76 288 €,OR+,V,,5726,
PORSCHE,07/09/2013,Beaulieu,"911 S Targa LHD, moteur 2.7 RS",Bonhams,30 068 €,REST/TR,V,,5726,
PORSCHE,04/02/2011,Paris,911 S 2.2 Targa,Artcurial Motorcars,30 000 €,OR+,V,,5726,
,,,,,,,,,5712&index=2,
PORSCHE,06/04/2018,Fort Lauderdale,911 S 2.2 Targa,RM Sotheby's,114 490 €,OR+,V,,5712&index=2,
PORSCHE,19/06/2016,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,114 000 €,REST+,V,,5712&index=2,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 S 2 litres Targa,Bonhams,195 500 €,REST,V,,5712&index=2,
PORSCHE,14/08/2015,Carmel,911 S 2.4 coupé toit ouvrant,Bonhams,211 710 €,REST,V,,5712&index=2,
PORSCHE,14/08/2015,Carmel,911 S 2.4 Targa,Bonhams,157 550 €,REST,V,,5712&index=2,
PORSCHE,26/06/2015,Goodwood,911 S 2.4 coupé LHD ,Bonhams,207 620 €,REST,V,,5712&index=2,
PORSCHE,15/08/2014,Monterey,"911 S 2,4 coupé Targa",RM Auctions,181 500 €,REST+,V,,5712&index=2,
PORSCHE,16/03/2014,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,76 288 €,OR+,V,,5712&index=2,
PORSCHE,07/09/2013,Beaulieu,"911 S Targa LHD, moteur 2.7 RS",Bonhams,30 068 €,REST/TR,V,,5712&index=2,
PORSCHE,04/02/2011,Paris,911 S 2.2 Targa,Artcurial Motorcars,30 000 €,OR+,V,,5712&index=2,
,,,,,,,,,5711&index=2,
PORSCHE,06/04/2018,Fort Lauderdale,911 S 2.2 Targa,RM Sotheby's,114 490 €,OR+,V,,5711&index=2,
PORSCHE,19/06/2016,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,114 000 €,REST+,V,,5711&index=2,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 S 2 litres Targa,Bonhams,195 500 €,REST,V,,5711&index=2,
PORSCHE,14/08/2015,Carmel,911 S 2.4 coupé toit ouvrant,Bonhams,211 710 €,REST,V,,5711&index=2,
PORSCHE,14/08/2015,Carmel,911 S 2.4 Targa,Bonhams,157 550 €,REST,V,,5711&index=2,
PORSCHE,26/06/2015,Goodwood,911 S 2.4 coupé LHD ,Bonhams,207 620 €,REST,V,,5711&index=2,
PORSCHE,15/08/2014,Monterey,"911 S 2,4 coupé Targa",RM Auctions,181 500 €,REST+,V,,5711&index=2,
PORSCHE,16/03/2014,Fontainebleau,911 S 2.2 Targa,Jean-Pierre Osenat,76 288 €,OR+,V,,5711&index=2,
PORSCHE,07/09/2013,Beaulieu,"911 S Targa LHD, moteur 2.7 RS",Bonhams,30 068 €,REST/TR,V,,5711&index=2,
PORSCHE,04/02/2011,Paris,911 S 2.2 Targa,Artcurial Motorcars,30 000 €,OR+,V,,5711&index=2,
,,,,,,,,,5725,
PORSCHE,17/03/2019,Paris,911 S 2.2 coupé,Claude Aguttes,121 840 €,REST+,V,,5725,
PORSCHE,08/03/2019,Amelia Island,911 S 2.2 coupé,RM Sotheby,89 820 €,REST,V,,5725,
PORSCHE,08/02/2019,Paris,911 S 2.2 coupé,Artcurial,104 400 €,REST,V,,5725,
PORSCHE,27/10/2018,Atlanta,911 S 2.2 coupé ,RM Sotheby's,166 440 €,OR+,V,,5725,
PORSCHE,08/09/2018,Goodwood,911 S 2.2 coupé RHD toit ouvrant,Bonhams,176 460 €,REST,V,,5725,
PORSCHE,08/03/2018,Amelia Island,911 S 2.2 coupé,Bonhams,159 580 €,REST,V,,5725,
PORSCHE,19/01/2018,Scottsdale,911 S 2.2 coupé,Gooding & Co,170 960 €,REST,V,,5725,
PORSCHE,07/02/2018,Paris,911 S 2.2 coupé,RM Sotheby's,94 880 €,OR,V,,5725,
PORSCHE,17/08/2017,Pacific Grove,911 S 2.2 coupé,Worldwide Auctioneers,104 820 €,REST,V,,5725,
PORSCHE,10/03/2017,Amelia Island,911 S 2.2 coupé,Gooding & Co.,147 580 €,REST,V,,5725,
PORSCHE,25/11/2016,Milan,911 S 2.2 coupé,RM Sotheby's,112 000 €,OR,V,,5725,
PORSCHE,25/11/2016,Milan,911 S 2.2 coupé toit ouvrant,RM Sotheby's,117 600 €,OR+,V,,5725,
PORSCHE,25/11/2016,Milan,"911 S 2.2 coupé préparé, look Turbo",RM Sotheby's,33 600 €,OR/TR,V,,5725,
PORSCHE,26/06/2015,Goodwood,911 S 2.4 coupé RHD ex Richard Hamilton,Bonhams,555 400 €,REST,V,,5725,
PORSCHE,22/06/2015,Paris,911 S/T 2.3 coupé Rallye,Artcurial Motorcars,905 920 €,REST+/EX,V,,5725,
PORSCHE,06/02/2015,Paris,911 S 2.2 coupé,Artcurial Motorcars,143 040 €,REST,V,,5725,
,,,,,,,,,5710&index=2,
PORSCHE,04/09/2014,Londres,911 S 2.4 coupé RHD,Silverstone Auctions,204 728 €,REST,V,,5710&index=2,
PORSCHE,05/07/2014,Le Mans,911 S 2.2 coupé,Artcurial Motorcars,149 000 €,OR+,V,,5710&index=2,
PORSCHE,16/01/2014,Scottsdale (Arizona),911 S 2.7 coupé,Bonhams,64 870 €,OR+,V,,5710&index=2,
PORSCHE,07/11/2010,Paris,911 S 2.2 coupé ex-USA,Artcurial Motorcars,60 000 €,REST+,V,,5710&index=2,
PORSCHE,29/05/2010,Saint-Brice,911 S 2.2 coupé réplique Carrera 3.0,"SCP Riquier, Salvi, Gras / M. Th",41 500 €,REST/TR,V,,5710&index=2,
PORSCHE,15/12/2007,Saint Leu la Forêt,911 S 2.2 coupé coupé préparé Gr. 4,"SCP Riquier, Salvi, Gras / M. Sé",66 000 €,TR,V,,5710&index=2,
PORSCHE,18/06/2006,Fontainebleau,911 S 2.2 coupé,Jean-Pierre Osenat,13 000 €,RAR/TR,V,,5710&index=2,
PORSCHE,12/02/2006,Paris,911 S 2.2 coupé ex-USA,"Artcurial Briest, Le Fur, Poulai",48 000 €,REST+,V,,5710&index=2,
,,,,,,,,,5724,
PORSCHE,06/10/2017,Knokke-le-Zoute,911 E 2.2 Targa,Bonhams,89 130 €,REST,V,,5724,
PORSCHE,20/01/2017,Scottsdale,911 E 2.2 Targa,Gooding & Co.,160 370 €,OR+,V,,5724,
PORSCHE,15/01/2015,Scottsdale,911 E 2.4 Targa,Bonhams,89 260 €,REST,V,,5724,
,,,,,,,,,5723,
PORSCHE,17/01/2019,Phoenix,911 E 2.2 coupé,RM Sotheby's,78 580 €,REST,V,,5723,
PORSCHE,24/08/2018,Quail Lodge,911 E 2.2 coupé,Bonhams,98 690 €,REST,V,,5723,
PORSCHE,09/02/2017,Paris,911 E 2.2 coupé,Bonhams,71 070 €,REST,V,,5723,
PORSCHE,10/02/2017,Paris,911 E 2.2 coupé,Artcurial Motorcars,85 280 €,OR+,V,,5723,
PORSCHE,05/02/2016,Paris,911 E 2.2 coupé,Artcurial Motorcars,92 976 €,OR+,V,,5723,
PORSCHE,18/05/2009,Monaco,911 E 2.2 coupé,Bonhams,27 000 €,REST,V,,5723,
PORSCHE,25/04/2006,Sandown Park,911 E 2.2 coupé Lux RHD toit ouvrant,Barons,9 230 €,OR+,V,,5723,
,,,,,,,,,5722,
PORSCHE,07/03/2019,Amelia Island,911 T 2.2 Targa,Bonhams,41 730 €,REST,V,,5722,
PORSCHE,24/11/2018,Brooklands,911 T 2.2 Targa RHD,Historics at Brooklands,78 240 €,OR+,V,,5722,
PORSCHE,09/02/2018,Paris,911 T 2.2 Targa,Artcurial,89 400 €,REST,V,,5722,
PORSCHE,14/06/2015,Fontainebleau,911 T 2.2 Targa,Jean-Pierre Osenat,84 000 €,REST,V,,5722,
PORSCHE,21/03/2015,Goodwood,911 T 2.4 coupé Targa,Bonhams,91 680 €,REST,V,,5722,
PORSCHE,12/10/2014,Fontainebleau,"911 T 2.2 Targa, caisse 2.4",Jean-Pierre Osenat,39 336 €,REST/TR,V,,5722,
PORSCHE,03/02/2012,Paris,911 T 2.2 Targa,Artcurial Motorcars,32 167 €,REST,V,,5722,
PORSCHE,16/11/2009,Paris,911 T 2.2 Targa,"Artcurial Briest, Poulain, F. Ta",15 000 €,REST-,V,,5722,
PORSCHE,06/07/2008,Fontainebleau,"911 T 2.2 Targa, look SC",Fontainebleau,12 000 €,OR/TR,V,,5722,
PORSCHE,20/10/2007,Salzbourg,"911 T Targa, jantes Fuchs",Dorotheum,20 000 €,OR+,V,,5722,
PORSCHE,24/06/2007,Fontainebleau,911 T 2.2 Targa,Jean-Pierre Osenat,22 000 €,OR+,V,,5722,
,,,,,,,,,5721,
PORSCHE,24/03/2019,Avignon,911 T 2.2 coupé,Leclère Motorcars,73 200 €,REST,V,,5721,
PORSCHE,25/11/2016,Milan,"911 T 2.2 coupé, look '80s",RM Sotheby's,20 160 €,OR-/TR,V,,5721,
PORSCHE,03/09/2016,Oxford,911 T 2.2 coupé,Silverstone Auctions,83 156 €,OR+,V,,5721,
PORSCHE,11/06/2016,Zürich,"911 T 2.2 coupé, boîte 5",Oldtimer Galerie Toffen,72 254 €,REST,V,,5721,
PORSCHE,23/01/2016,Scottsdale,911 T 2.2 coupé,Barrett-Jackson,91 080 €,REST,V,,5721,
PORSCHE,04/02/2016,Paris,911 T 2.2 coupé,Bonhams,66 125 €,REST,V,,5721,
PORSCHE,04/02/2016,Paris,911 T 2.2 coupé,Bonhams,46 000 €,OR,V,,5721,
PORSCHE,28/11/2015,Toffen,911 T 2.2 coupé,Oldtimer Galerie Toffen,61 584 €,REST,V,,5721,
PORSCHE,14/09/2013,Goodwood,911 T 2.2 coupé LHD ex-USA 4 vitesses,Bonhams,49 291 €,REST,V,,5721,
PORSCHE,02/07/2010,Goodwood,911 T coupé RHD réplique Carrera RS 2.7,Bonhams,30 800 €,REST+/TR,V,,5721,
PORSCHE,11/10/2010,Sainte-Geneviève,911 T 2.2 coupé ex-USA,SVV Australe,18 000 €,OR,V,,5721,
PORSCHE,14/06/2010,Sainte-Geneviève,"911 T 2.2 coupé conversion cabriolet, look '82",Australe,13 000 €,REST-/TR,V,,5721,
PORSCHE,26/07/2008,Silverstone,911 T 2.2 coupé LHD 5 vitesses ex-USA,Bonhams,14 300 €,REST,V,,5721,
PORSCHE,29/04/2008,Sandown Park,911 T 2.2 coupé LHD ex-USA,Barons,13 770 €,OR+,V,,5721,
PORSCHE,12/01/2008,Birmingham,911 T modifiée réplique 3.0 RSR,Coys Auctions,85 050 €,TR,V,,5721,
PORSCHE,20/10/2007,Salzbourg,911 T 2.2 coupé,Dorotheum,22 000 €,OR+,V,,5721,
,,,,,,,,,12073,
PORSCHE,08/03/2019,Amelia Island,911 S coupé (2 l injection),Gooding & Co,200 500 €,OR+,V,,12073,
PORSCHE,27/10/2018,Atlanta,911 S coupé,RM Sotheby's,197 800 €,REST,V,,12073,
PORSCHE,09/03/2018,Amelia Island,911 S coupé prép. rallye,Gooding & Co,178 750 €,REST,V,,12073,
PORSCHE,18/08/2017,Pebble Beach,911 S coupé 2 l ,Gooding & Co,135 620 €,REST,V,,12073,
PORSCHE,10/03/2016,Amelia Island,911 S coupé 2 l,Bonhams,114 070 €,REST,V,,12073,
PORSCHE,04/02/2016,Paris,911 S coupé 2 litres toit ouvrant,Bonhams,169 050 €,REST,V,,12073,
,,,,,,,,,5707&index=2,
PORSCHE,08/03/2019,Amelia Island,911 S coupé (2 l injection),Gooding & Co,200 500 €,OR+,V,,5707&index=2,
PORSCHE,27/10/2018,Atlanta,911 S coupé,RM Sotheby's,197 800 €,REST,V,,5707&index=2,
PORSCHE,09/03/2018,Amelia Island,911 S coupé prép. rallye,Gooding & Co,178 750 €,REST,V,,5707&index=2,
PORSCHE,18/08/2017,Pebble Beach,911 S coupé 2 l ,Gooding & Co,135 620 €,REST,V,,5707&index=2,
PORSCHE,10/03/2016,Amelia Island,911 S coupé 2 l,Bonhams,114 070 €,REST,V,,5707&index=2,
PORSCHE,04/02/2016,Paris,911 S coupé 2 litres toit ouvrant,Bonhams,169 050 €,REST,V,,5707&index=2,
,,,,,,,,,5706&index=2,
PORSCHE,08/03/2019,Amelia Island,911 S coupé (2 l injection),Gooding & Co,200 500 €,OR+,V,,5706&index=2,
PORSCHE,27/10/2018,Atlanta,911 S coupé,RM Sotheby's,197 800 €,REST,V,,5706&index=2,
PORSCHE,09/03/2018,Amelia Island,911 S coupé prép. rallye,Gooding & Co,178 750 €,REST,V,,5706&index=2,
PORSCHE,18/08/2017,Pebble Beach,911 S coupé 2 l ,Gooding & Co,135 620 €,REST,V,,5706&index=2,
PORSCHE,10/03/2016,Amelia Island,911 S coupé 2 l,Bonhams,114 070 €,REST,V,,5706&index=2,
PORSCHE,04/02/2016,Paris,911 S coupé 2 litres toit ouvrant,Bonhams,169 050 €,REST,V,,5706&index=2,
,,,,,,,,,8025,
PORSCHE,18/08/2017,Monterey,911 S Targa (2 l carburateurs),RM Sotheby's,116 920 €,OR+,V,,8025,
PORSCHE,24/06/2017,Santa Monica,911 S Targa (2 l carburateurs),RM Sotheby's,46 680 €,REST,V,,8025,
PORSCHE,28/01/2016,Phoenix,911 S Targa (2 l),RM Sotheby's,126 980 €,REST+,V,,8025,
,,,,,,,,,5720,
PORSCHE,07/03/2019,Amelia Island,911 S coupé (2 l carburateurs),Bonhams,109 300 €,REST,V,,5720,
PORSCHE,06/02/2019,Paris,911 S coupé (2 l carburateurs),RM Sotheby's,189 750 €,REST,V,,5720,
PORSCHE,05/10/2018,Knokke le Zoute,911 S coupé,Bonhams,115 000 €,OR+,V,,5720,
PORSCHE,30/09/2018,Linas,911 S coupé,Aguttes,115 640 €,OR/TR,V,,5720,
PORSCHE,24/08/2018,Pebble Beach,"911 S cabriolet Bertone, Salon Genève 1966",Gooding & Co,1 229 370 €,REST,V,,5720,
PORSCHE,09/03/2018,Amelia Island,911 S coupé,Gooding & Co,125 130 €,REST,V,,5720,
PORSCHE,08/02/2018,Paris,911 S coupé USA,Bonhams,97 750 €,REST,V,,5720,
PORSCHE,08/02/2018,Paris,911 S coupé,Bonhams,143 750 €,REST,V,,5720,
PORSCHE,19/01/2018,Scottsdale,911 S coupé,Gooding & Co,170 960 €,REST,V,,5720,
PORSCHE,18/01/2018,Phoenix,911 S coupé,RM Sotheby's,155 560 €,REST,V,,5720,
PORSCHE,06/10/2017,Knokke-le-Zoute,911 S coupé toit ouvrant (2 l carburateurs),Bonhams,212 750 €,REST,V,,5720,
PORSCHE,18/08/2017,Monterey,911 S coupé (2 l carburateurs),RM Sotheby's,159 010 €,REST,V,,5720,
PORSCHE,31/05/2017,Ascot,911 S coupé RHD,Historics at Brooklands,235 950 €,REST,V,,5720,
PORSCHE,25/11/2016,Milan,"911 S coupé, ailes élargies",RM Sotheby's,72 800 €,OR-/TR,V,,5720,
PORSCHE,05/11/2016,Lyon,911 S coupé 2 l,Claude Aguttes,54 000 €,OR,V,,5720,
PORSCHE,20/03/2016,Goodwood,911 S coupé RHD,Bonhams,155 430 €,REST,V,,5720,
,,,,,,,,,5719,
PORSCHE,08/03/2019,Amelia Island,911 E (2 litres) Targa,RM Sotheby,69 860 €,REST,V,,5719,
PORSCHE,27/10/2018,Atlanta,911 E 2.2 Targa,RM Sotheby's,57 890 €,REST,V,,5719,
PORSCHE,10/10/2014,Knokke le Zoute,911 E 2.2 cabriolet,Bonhams,78 200 €,REST,V,,5719,
PORSCHE,05/02/2014,Paris,"911 E (2,2 l) coupé Targa",RM Auctions/Sotheby's,47 600 €,REST,V,,5719,
PORSCHE,17/01/2014,Phoenix (Arizona),911 E (2 l) coupé Targa,RM Auctions,130 240 €,OR+,V,,5719,
,,,,,,,,,5727&index=2,
PORSCHE,08/03/2019,Amelia Island,911 E (2 litres) Targa,RM Sotheby,69 860 €,REST,V,,5727&index=2,
PORSCHE,27/10/2018,Atlanta,911 E 2.2 Targa,RM Sotheby's,57 890 €,REST,V,,5727&index=2,
PORSCHE,10/10/2014,Knokke le Zoute,911 E 2.2 cabriolet,Bonhams,78 200 €,REST,V,,5727&index=2,
PORSCHE,05/02/2014,Paris,"911 E (2,2 l) coupé Targa",RM Auctions/Sotheby's,47 600 €,REST,V,,5727&index=2,
PORSCHE,17/01/2014,Phoenix (Arizona),911 E (2 l) coupé Targa,RM Auctions,130 240 €,OR+,V,,5727&index=2,
,,,,,,,,,8031,
PORSCHE,24/08/2018,Quail Lodge,911 Carrera 3.0 Targa,Bonhams,84 730 €,REST,V,,8031,
PORSCHE,18/03/2018,Goodwood,911 Carrera 3.0 Targa RHD,Bonhams,56 450 €,OR+,V,,8031,
PORSCHE,13/05/2017,Silverstone,"911 Carrera 3.0 Targa Sport RHD, Salon Londres",Silverstone Auctions,90 210 €,REST,V,,8031,
PORSCHE,08/02/2017,Paris,911 Carrera 3.0 Targa turbo-look,RM Sotheby's,160 160 €,REST,V,,8031,
PORSCHE,05/02/2017,Rennes,911 Carrera 3.0 Targa,Rennes Enchères,81 420 €,OR+,V,,8031,
PORSCHE,18/05/2014,Spa,911 Carrera 2 cabriolet,Bonhams,25 880 €,OR,V,,8031,
,,,,,,,,,5736,
PORSCHE,29/03/2019,Fort Lauderdale,911 Carrera Turbo 3.0 coupé,RM Sotheby,88 110 €,OR+,V,,5736,
PORSCHE,13/07/2018,Goodwood,911 Carrera 3.0 coupé LHD (vente caritative),Bonhams,159 890 €,REST/EX,V,,5736,
PORSCHE,08/04/2018,Montastruc,"911 prép. 3.0, homol. FFSA cat. H1",Stanislas Machoïr,56 400 €,OR/TR,V,,5736,
PORSCHE,18/01/2018,Phoenix,911 (930) Carrera 3.0 turbo coupé,RM Sotheby's,141 830 €,OR+,V,,5736,
PORSCHE,19/03/2017,Goodwood,911 Carrera 3.0 coupé,Bonhams,104 870 €,REST,V,,5736,
PORSCHE,10/03/2017,Amelia Island,"934/5 coupé, palmarès au Nürburgring",Gooding & Co.,1 229 800 €,OR+,V,,5736,
